timestamp,joints,joint angle
23/06/11 17:33:14.394,"[20, 19, 18]",150.72333624920265
23/06/11 17:33:14.459,"[4, 3, 2]",177.65416483823725
23/06/11 17:33:14.459,"[3, 2, 1]",179.73507892926722
23/06/11 17:33:14.459,"[2, 1, 0]",153.48054178540937
23/06/11 17:33:14.459,"[8, 7, 6]",156.7829208713934
23/06/11 17:33:14.460,"[12, 11, 10]",146.5006098273538
23/06/11 17:33:14.460,"[16, 15, 14]",148.26982750341838
23/06/11 17:33:14.460,"[20, 19, 18]",150.55078247318963
23/06/11 17:33:14.460,"[4, 3, 2]",178.42847700065127
23/06/11 17:33:14.461,"[3, 2, 1]",179.98442611725986
23/06/11 17:33:14.461,"[2, 1, 0]",164.44981876074897
23/06/11 17:33:14.461,"[8, 7, 6]",157.92560355437757
23/06/11 17:33:14.461,"[12, 11, 10]",148.16419183297097
23/06/11 17:33:14.462,"[16, 15, 14]",154.51023366339254
23/06/11 17:33:14.462,"[20, 19, 18]",154.7804077251075
23/06/11 17:33:14.528,"[4, 3, 2]",178.04276466878272
23/06/11 17:33:14.528,"[3, 2, 1]",179.65687865812873
23/06/11 17:33:14.529,"[2, 1, 0]",151.7595864837479
23/06/11 17:33:14.529,"[8, 7, 6]",157.44076265541105
23/06/11 17:33:14.529,"[12, 11, 10]",149.2234034313159
23/06/11 17:33:14.529,"[16, 15, 14]",148.87342628121343
23/06/11 17:33:14.530,"[20, 19, 18]",150.89159763818313
23/06/11 17:33:14.530,"[4, 3, 2]",179.5886537692254
23/06/11 17:33:14.530,"[3, 2, 1]",173.2554167359274
23/06/11 17:33:14.531,"[2, 1, 0]",165.07809774098325
23/06/11 17:33:14.531,"[8, 7, 6]",160.70255803171239
23/06/11 17:33:14.531,"[12, 11, 10]",145.67590591104363
23/06/11 17:33:14.531,"[16, 15, 14]",150.52471609915625
23/06/11 17:33:14.532,"[20, 19, 18]",162.76379925456155
23/06/11 17:33:14.597,"[4, 3, 2]",178.37007816461468
23/06/11 17:33:14.597,"[3, 2, 1]",179.84524356060174
23/06/11 17:33:14.597,"[2, 1, 0]",151.75977588705376
23/06/11 17:33:14.598,"[8, 7, 6]",158.07928524295465
23/06/11 17:33:14.598,"[12, 11, 10]",148.37125988534186
23/06/11 17:33:14.598,"[16, 15, 14]",147.51742813425025
23/06/11 17:33:14.598,"[20, 19, 18]",148.9818228493234
23/06/11 17:33:14.599,"[4, 3, 2]",176.06719229277218
23/06/11 17:33:14.599,"[3, 2, 1]",172.15620391194116
23/06/11 17:33:14.599,"[2, 1, 0]",167.35660830304437
23/06/11 17:33:14.599,"[8, 7, 6]",157.47113125875393
23/06/11 17:33:14.600,"[12, 11, 10]",148.53203736478932
23/06/11 17:33:14.600,"[16, 15, 14]",151.47131697500848
23/06/11 17:33:14.600,"[20, 19, 18]",161.70944005654937
23/06/11 17:33:14.665,"[4, 3, 2]",177.6963874862863
23/06/11 17:33:14.665,"[3, 2, 1]",179.88839331823482
23/06/11 17:33:14.666,"[2, 1, 0]",151.4560229113407
23/06/11 17:33:14.666,"[8, 7, 6]",158.12616185397474
23/06/11 17:33:14.666,"[12, 11, 10]",148.17333874145052
23/06/11 17:33:14.666,"[16, 15, 14]",147.82712446250127
23/06/11 17:33:14.667,"[20, 19, 18]",149.18986107700675
23/06/11 17:33:14.667,"[4, 3, 2]",174.36434398102685
23/06/11 17:33:14.667,"[3, 2, 1]",169.02761849869006
23/06/11 17:33:14.667,"[2, 1, 0]",162.34373565705323
23/06/11 17:33:14.668,"[8, 7, 6]",156.95817099050052
23/06/11 17:33:14.668,"[12, 11, 10]",155.71915970971747
23/06/11 17:33:14.668,"[16, 15, 14]",155.3509671475357
23/06/11 17:33:14.668,"[20, 19, 18]",165.09857085000735
23/06/11 17:33:14.735,"[4, 3, 2]",178.5777304278174
23/06/11 17:33:14.735,"[3, 2, 1]",179.66352922849669
23/06/11 17:33:14.735,"[2, 1, 0]",152.79380315844608
23/06/11 17:33:14.735,"[8, 7, 6]",156.71641906110597
23/06/11 17:33:14.736,"[12, 11, 10]",146.98745084004076
23/06/11 17:33:14.736,"[16, 15, 14]",146.55030949065304
23/06/11 17:33:14.736,"[20, 19, 18]",148.56090496623708
23/06/11 17:33:14.736,"[4, 3, 2]",176.70419628684394
23/06/11 17:33:14.737,"[3, 2, 1]",170.9791365899371
23/06/11 17:33:14.737,"[2, 1, 0]",164.70239651052523
23/06/11 17:33:14.737,"[8, 7, 6]",172.77896139555952
23/06/11 17:33:14.737,"[12, 11, 10]",162.28495783975444
23/06/11 17:33:14.737,"[16, 15, 14]",159.5578985167627
23/06/11 17:33:14.738,"[20, 19, 18]",165.8289783172609
23/06/11 17:33:14.801,"[4, 3, 2]",178.30140963802495
23/06/11 17:33:14.802,"[3, 2, 1]",179.57025122632007
23/06/11 17:33:14.802,"[2, 1, 0]",152.09144279395107
23/06/11 17:33:14.802,"[8, 7, 6]",159.49683830565795
23/06/11 17:33:14.802,"[12, 11, 10]",148.94300577392445
23/06/11 17:33:14.803,"[16, 15, 14]",148.1639509399455
23/06/11 17:33:14.803,"[20, 19, 18]",150.11137118769423
23/06/11 17:33:14.803,"[4, 3, 2]",175.6715974388706
23/06/11 17:33:14.803,"[3, 2, 1]",170.1891921906711
23/06/11 17:33:14.804,"[2, 1, 0]",162.2652739473132
23/06/11 17:33:14.804,"[8, 7, 6]",174.28898600278646
23/06/11 17:33:14.804,"[12, 11, 10]",163.37837321217683
23/06/11 17:33:14.804,"[16, 15, 14]",163.28040224573482
23/06/11 17:33:14.805,"[20, 19, 18]",168.6030680695191
23/06/11 17:33:14.871,"[4, 3, 2]",177.442969023078
23/06/11 17:33:14.872,"[3, 2, 1]",179.93732541964619
23/06/11 17:33:14.872,"[2, 1, 0]",152.76730079837435
23/06/11 17:33:14.872,"[8, 7, 6]",156.19693584505805
23/06/11 17:33:14.872,"[12, 11, 10]",146.33330944355356
23/06/11 17:33:14.873,"[16, 15, 14]",146.67539682239646
23/06/11 17:33:14.873,"[20, 19, 18]",148.0940047604136
23/06/11 17:33:14.873,"[4, 3, 2]",177.26322188881795
23/06/11 17:33:14.873,"[3, 2, 1]",170.42653115790384
23/06/11 17:33:14.874,"[2, 1, 0]",166.54829268435387
23/06/11 17:33:14.874,"[8, 7, 6]",179.4186115374717
23/06/11 17:33:14.874,"[12, 11, 10]",170.14014257257475
23/06/11 17:33:14.874,"[16, 15, 14]",168.63080200555788
23/06/11 17:33:14.875,"[20, 19, 18]",172.84495982340545
23/06/11 17:33:14.935,"[4, 3, 2]",176.12599559223267
23/06/11 17:33:14.935,"[3, 2, 1]",179.86361441190803
23/06/11 17:33:14.936,"[2, 1, 0]",151.50076195416122
23/06/11 17:33:14.936,"[8, 7, 6]",158.24733114186964
23/06/11 17:33:14.936,"[12, 11, 10]",148.97589162105947
23/06/11 17:33:14.936,"[16, 15, 14]",147.6021449205268
23/06/11 17:33:14.937,"[20, 19, 18]",149.73613913116355
23/06/11 17:33:14.937,"[4, 3, 2]",177.44391141337059
23/06/11 17:33:14.937,"[3, 2, 1]",170.29943968496835
23/06/11 17:33:14.937,"[2, 1, 0]",161.63255719987967
23/06/11 17:33:14.937,"[8, 7, 6]",177.33698410745484
23/06/11 17:33:14.938,"[12, 11, 10]",172.07980404019503
23/06/11 17:33:14.938,"[16, 15, 14]",169.72629279040032
23/06/11 17:33:14.938,"[20, 19, 18]",171.27836249843446
23/06/11 17:33:15.004,"[4, 3, 2]",176.57114108880498
23/06/11 17:33:15.005,"[3, 2, 1]",179.6178447113682
23/06/11 17:33:15.005,"[2, 1, 0]",152.06854428803715
23/06/11 17:33:15.005,"[8, 7, 6]",156.40854168422615
23/06/11 17:33:15.005,"[12, 11, 10]",147.05452072496146
23/06/11 17:33:15.005,"[16, 15, 14]",147.05730345392223
23/06/11 17:33:15.006,"[20, 19, 18]",148.79521329488992
23/06/11 17:33:15.006,"[4, 3, 2]",178.3731914806146
23/06/11 17:33:15.006,"[3, 2, 1]",170.52279830140148
23/06/11 17:33:15.006,"[2, 1, 0]",162.5478418125708
23/06/11 17:33:15.007,"[8, 7, 6]",179.02672139125133
23/06/11 17:33:15.007,"[12, 11, 10]",171.4323448675231
23/06/11 17:33:15.007,"[16, 15, 14]",169.84356343879034
23/06/11 17:33:15.008,"[20, 19, 18]",172.2908848870224
23/06/11 17:33:15.073,"[4, 3, 2]",176.3960621737496
23/06/11 17:33:15.074,"[3, 2, 1]",179.28883520227137
23/06/11 17:33:15.074,"[2, 1, 0]",153.4447589897745
23/06/11 17:33:15.074,"[8, 7, 6]",158.65790035492407
23/06/11 17:33:15.074,"[12, 11, 10]",149.08736552606993
23/06/11 17:33:15.075,"[16, 15, 14]",147.22401518869216
23/06/11 17:33:15.075,"[20, 19, 18]",149.33691858472542
23/06/11 17:33:15.075,"[4, 3, 2]",178.5511278014862
23/06/11 17:33:15.075,"[3, 2, 1]",171.299845214526
23/06/11 17:33:15.076,"[2, 1, 0]",161.88619781352511
23/06/11 17:33:15.076,"[8, 7, 6]",178.8355419284479
23/06/11 17:33:15.076,"[12, 11, 10]",171.68937535469993
23/06/11 17:33:15.076,"[16, 15, 14]",169.60654346358368
23/06/11 17:33:15.077,"[20, 19, 18]",171.99031058856698
23/06/11 17:33:15.143,"[4, 3, 2]",177.10932137236037
23/06/11 17:33:15.143,"[3, 2, 1]",178.55562837968347
23/06/11 17:33:15.144,"[2, 1, 0]",153.28268623141204
23/06/11 17:33:15.144,"[8, 7, 6]",158.51567635374872
23/06/11 17:33:15.144,"[12, 11, 10]",150.22845267273522
23/06/11 17:33:15.144,"[16, 15, 14]",147.76928292358056
23/06/11 17:33:15.145,"[20, 19, 18]",150.090719508238
23/06/11 17:33:15.145,"[4, 3, 2]",177.80528768111463
23/06/11 17:33:15.145,"[3, 2, 1]",171.87374587674947
23/06/11 17:33:15.145,"[2, 1, 0]",162.79502677522578
23/06/11 17:33:15.146,"[8, 7, 6]",178.91630823298212
23/06/11 17:33:15.146,"[12, 11, 10]",170.57398605083202
23/06/11 17:33:15.146,"[16, 15, 14]",166.64423164613007
23/06/11 17:33:15.146,"[20, 19, 18]",169.6215376429479
23/06/11 17:33:15.231,"[4, 3, 2]",177.3466787567587
23/06/11 17:33:15.231,"[3, 2, 1]",179.58394296063074
23/06/11 17:33:15.231,"[2, 1, 0]",152.36828732959938
23/06/11 17:33:15.232,"[8, 7, 6]",158.46689317266294
23/06/11 17:33:15.232,"[12, 11, 10]",147.33236567045716
23/06/11 17:33:15.232,"[16, 15, 14]",147.50364330105026
23/06/11 17:33:15.232,"[20, 19, 18]",148.4652986283633
23/06/11 17:33:15.232,"[4, 3, 2]",177.48029856449847
23/06/11 17:33:15.232,"[3, 2, 1]",171.47201348363376
23/06/11 17:33:15.233,"[2, 1, 0]",164.29673781449725
23/06/11 17:33:15.233,"[8, 7, 6]",178.41313046076945
23/06/11 17:33:15.233,"[12, 11, 10]",170.65733048904931
23/06/11 17:33:15.233,"[16, 15, 14]",166.1476323413779
23/06/11 17:33:15.234,"[20, 19, 18]",168.60354691149342
23/06/11 17:33:15.319,"[4, 3, 2]",176.79148171826247
23/06/11 17:33:15.320,"[3, 2, 1]",179.77139957211224
23/06/11 17:33:15.320,"[2, 1, 0]",151.75650387430835
23/06/11 17:33:15.320,"[8, 7, 6]",157.49988142672268
23/06/11 17:33:15.320,"[12, 11, 10]",148.49513139396583
23/06/11 17:33:15.321,"[16, 15, 14]",147.5441531012557
23/06/11 17:33:15.321,"[20, 19, 18]",150.160077327515
23/06/11 17:33:15.321,"[4, 3, 2]",179.85949520748136
23/06/11 17:33:15.321,"[3, 2, 1]",173.23189248613411
23/06/11 17:33:15.322,"[2, 1, 0]",161.45244152126946
23/06/11 17:33:15.322,"[8, 7, 6]",177.9553966028906
23/06/11 17:33:15.322,"[12, 11, 10]",171.2828547929562
23/06/11 17:33:15.322,"[16, 15, 14]",166.1283139140348
23/06/11 17:33:15.322,"[20, 19, 18]",168.34067795379542
23/06/11 17:33:15.386,"[4, 3, 2]",176.90414259026755
23/06/11 17:33:15.387,"[3, 2, 1]",179.79978990572113
23/06/11 17:33:15.387,"[2, 1, 0]",152.2050823038431
23/06/11 17:33:15.387,"[8, 7, 6]",159.76117396329616
23/06/11 17:33:15.388,"[12, 11, 10]",149.81558596895195
23/06/11 17:33:15.388,"[16, 15, 14]",148.4513626712873
23/06/11 17:33:15.388,"[20, 19, 18]",150.0804765816096
23/06/11 17:33:15.388,"[4, 3, 2]",178.63932251053046
23/06/11 17:33:15.389,"[3, 2, 1]",172.88965449867462
23/06/11 17:33:15.389,"[2, 1, 0]",162.2270172476194
23/06/11 17:33:15.389,"[8, 7, 6]",178.7415094583969
23/06/11 17:33:15.389,"[12, 11, 10]",172.69539246096076
23/06/11 17:33:15.389,"[16, 15, 14]",167.1145457356849
23/06/11 17:33:15.390,"[20, 19, 18]",168.75623155386447
23/06/11 17:33:15.449,"[4, 3, 2]",178.50282637758306
23/06/11 17:33:15.450,"[3, 2, 1]",178.41252240163539
23/06/11 17:33:15.450,"[2, 1, 0]",152.24682529776226
23/06/11 17:33:15.450,"[8, 7, 6]",160.8806562551249
23/06/11 17:33:15.451,"[12, 11, 10]",151.71545870900695
23/06/11 17:33:15.451,"[16, 15, 14]",150.04386065375184
23/06/11 17:33:15.451,"[20, 19, 18]",152.13280479807673
23/06/11 17:33:15.451,"[4, 3, 2]",178.8948074372561
23/06/11 17:33:15.452,"[3, 2, 1]",171.90254131241159
23/06/11 17:33:15.452,"[2, 1, 0]",161.84349803334234
23/06/11 17:33:15.452,"[8, 7, 6]",177.4082728803151
23/06/11 17:33:15.452,"[12, 11, 10]",172.89450782128006
23/06/11 17:33:15.452,"[16, 15, 14]",168.25810284623506
23/06/11 17:33:15.453,"[20, 19, 18]",170.07824082611333
23/06/11 17:33:15.521,"[4, 3, 2]",177.55815590278783
23/06/11 17:33:15.521,"[3, 2, 1]",179.54794578847927
23/06/11 17:33:15.522,"[2, 1, 0]",151.83297086211718
23/06/11 17:33:15.522,"[8, 7, 6]",159.6113401762504
23/06/11 17:33:15.522,"[12, 11, 10]",149.9575666175078
23/06/11 17:33:15.523,"[16, 15, 14]",149.87095803989536
23/06/11 17:33:15.523,"[20, 19, 18]",151.2739081773862
23/06/11 17:33:15.523,"[4, 3, 2]",179.39959338434142
23/06/11 17:33:15.523,"[3, 2, 1]",172.26423832986745
23/06/11 17:33:15.523,"[2, 1, 0]",161.18283707649937
23/06/11 17:33:15.523,"[8, 7, 6]",177.03840860850104
23/06/11 17:33:15.524,"[12, 11, 10]",173.03111712276734
23/06/11 17:33:15.524,"[16, 15, 14]",168.13302809109436
23/06/11 17:33:15.524,"[20, 19, 18]",169.68172218661104
23/06/11 17:33:15.591,"[4, 3, 2]",178.65734106718756
23/06/11 17:33:15.592,"[3, 2, 1]",178.52678215671278
23/06/11 17:33:15.592,"[2, 1, 0]",152.92373541618352
23/06/11 17:33:15.592,"[8, 7, 6]",161.3987394779813
23/06/11 17:33:15.592,"[12, 11, 10]",152.93874829057665
23/06/11 17:33:15.593,"[16, 15, 14]",150.3146610094551
23/06/11 17:33:15.593,"[20, 19, 18]",153.1762975299383
23/06/11 17:33:15.593,"[4, 3, 2]",178.94823287925396
23/06/11 17:33:15.593,"[3, 2, 1]",171.2143093906827
23/06/11 17:33:15.594,"[2, 1, 0]",163.04701688804934
23/06/11 17:33:15.594,"[8, 7, 6]",175.64544971787282
23/06/11 17:33:15.594,"[12, 11, 10]",172.6981877986989
23/06/11 17:33:15.594,"[16, 15, 14]",168.00125368128502
23/06/11 17:33:15.595,"[20, 19, 18]",169.50443811203593
23/06/11 17:33:15.659,"[4, 3, 2]",178.87479312730454
23/06/11 17:33:15.660,"[3, 2, 1]",178.15984688954543
23/06/11 17:33:15.660,"[2, 1, 0]",152.95347673874346
23/06/11 17:33:15.660,"[8, 7, 6]",161.70640322728144
23/06/11 17:33:15.660,"[12, 11, 10]",153.79642162582957
23/06/11 17:33:15.660,"[16, 15, 14]",150.61112628915896
23/06/11 17:33:15.661,"[20, 19, 18]",153.3527140994401
23/06/11 17:33:15.661,"[4, 3, 2]",178.2860075807731
23/06/11 17:33:15.661,"[3, 2, 1]",172.2100246681358
23/06/11 17:33:15.661,"[2, 1, 0]",162.5322871745084
23/06/11 17:33:15.662,"[8, 7, 6]",173.82703260842823
23/06/11 17:33:15.662,"[12, 11, 10]",171.5431103617265
23/06/11 17:33:15.662,"[16, 15, 14]",167.1962951942728
23/06/11 17:33:15.662,"[20, 19, 18]",169.32927927713212
23/06/11 17:33:15.731,"[4, 3, 2]",179.6604173771255
23/06/11 17:33:15.731,"[3, 2, 1]",177.7759691289853
23/06/11 17:33:15.731,"[2, 1, 0]",154.5247225602493
23/06/11 17:33:15.732,"[8, 7, 6]",162.2541879922449
23/06/11 17:33:15.732,"[12, 11, 10]",154.12149826347888
23/06/11 17:33:15.732,"[16, 15, 14]",151.4883506686297
23/06/11 17:33:15.733,"[20, 19, 18]",153.86212085422926
23/06/11 17:33:15.733,"[4, 3, 2]",178.3611702657031
23/06/11 17:33:15.733,"[3, 2, 1]",172.4773471290576
23/06/11 17:33:15.733,"[2, 1, 0]",163.99758912961516
23/06/11 17:33:15.734,"[8, 7, 6]",166.03957835188012
23/06/11 17:33:15.734,"[12, 11, 10]",169.84036108460262
23/06/11 17:33:15.734,"[16, 15, 14]",166.7152727150696
23/06/11 17:33:15.734,"[20, 19, 18]",169.3970233040418
23/06/11 17:33:15.802,"[4, 3, 2]",178.59907486600883
23/06/11 17:33:15.803,"[3, 2, 1]",177.3411325756869
23/06/11 17:33:15.803,"[2, 1, 0]",153.7200431460763
23/06/11 17:33:15.803,"[8, 7, 6]",160.94295687182145
23/06/11 17:33:15.803,"[12, 11, 10]",151.6230943153756
23/06/11 17:33:15.804,"[16, 15, 14]",150.80728997502516
23/06/11 17:33:15.804,"[20, 19, 18]",153.47572929256384
23/06/11 17:33:15.804,"[4, 3, 2]",179.89009913933182
23/06/11 17:33:15.804,"[3, 2, 1]",171.30325601444335
23/06/11 17:33:15.805,"[2, 1, 0]",163.49841373128308
23/06/11 17:33:15.805,"[8, 7, 6]",163.78900085808732
23/06/11 17:33:15.805,"[12, 11, 10]",168.77715108136698
23/06/11 17:33:15.805,"[16, 15, 14]",167.14895124290632
23/06/11 17:33:15.805,"[20, 19, 18]",170.06893864830124
23/06/11 17:33:15.872,"[4, 3, 2]",177.47148158757494
23/06/11 17:33:15.872,"[3, 2, 1]",178.10621290151573
23/06/11 17:33:15.873,"[2, 1, 0]",153.64467427021745
23/06/11 17:33:15.873,"[8, 7, 6]",162.44014912681945
23/06/11 17:33:15.873,"[12, 11, 10]",153.06564720011283
23/06/11 17:33:15.874,"[16, 15, 14]",151.73479101790008
23/06/11 17:33:15.874,"[20, 19, 18]",153.83994896040082
23/06/11 17:33:15.874,"[4, 3, 2]",178.91273235428196
23/06/11 17:33:15.875,"[3, 2, 1]",171.7395479083376
23/06/11 17:33:15.875,"[2, 1, 0]",164.65021040631143
23/06/11 17:33:15.875,"[8, 7, 6]",161.5083581277406
23/06/11 17:33:15.875,"[12, 11, 10]",168.1151887296295
23/06/11 17:33:15.876,"[16, 15, 14]",166.24201922883472
23/06/11 17:33:15.876,"[20, 19, 18]",169.33774783366005
23/06/11 17:33:15.942,"[4, 3, 2]",179.15579702743148
23/06/11 17:33:15.942,"[3, 2, 1]",177.96488041180703
23/06/11 17:33:15.942,"[2, 1, 0]",153.6657561607483
23/06/11 17:33:15.943,"[8, 7, 6]",163.18456541627276
23/06/11 17:33:15.943,"[12, 11, 10]",153.6183233250141
23/06/11 17:33:15.943,"[16, 15, 14]",150.922872129047
23/06/11 17:33:15.943,"[20, 19, 18]",152.96750169155163
23/06/11 17:33:15.944,"[4, 3, 2]",179.58912257747912
23/06/11 17:33:15.944,"[3, 2, 1]",171.44662069089082
23/06/11 17:33:15.944,"[2, 1, 0]",164.09254486337764
23/06/11 17:33:15.944,"[8, 7, 6]",164.2622811030025
23/06/11 17:33:15.945,"[12, 11, 10]",170.93322053668086
23/06/11 17:33:15.945,"[16, 15, 14]",168.04058201346922
23/06/11 17:33:15.945,"[20, 19, 18]",169.81951469020942
23/06/11 17:33:16.039,"[4, 3, 2]",179.41842192305876
23/06/11 17:33:16.039,"[3, 2, 1]",177.6809187244537
23/06/11 17:33:16.040,"[2, 1, 0]",153.1969150080122
23/06/11 17:33:16.040,"[8, 7, 6]",163.86834629509775
23/06/11 17:33:16.040,"[12, 11, 10]",154.75733689078834
23/06/11 17:33:16.041,"[16, 15, 14]",151.9031441950141
23/06/11 17:33:16.041,"[20, 19, 18]",154.06573135334054
23/06/11 17:33:16.041,"[4, 3, 2]",179.17617358304986
23/06/11 17:33:16.042,"[3, 2, 1]",173.01655884091167
23/06/11 17:33:16.042,"[2, 1, 0]",164.22875807841513
23/06/11 17:33:16.042,"[8, 7, 6]",175.6446642977551
23/06/11 17:33:16.042,"[12, 11, 10]",173.5057663179322
23/06/11 17:33:16.042,"[16, 15, 14]",170.20036963564186
23/06/11 17:33:16.043,"[20, 19, 18]",171.80721896406956
23/06/11 17:33:16.105,"[4, 3, 2]",177.61572301134365
23/06/11 17:33:16.106,"[3, 2, 1]",178.672397762901
23/06/11 17:33:16.106,"[2, 1, 0]",152.4168991551913
23/06/11 17:33:16.106,"[8, 7, 6]",163.031683331297
23/06/11 17:33:16.107,"[12, 11, 10]",154.62754178903577
23/06/11 17:33:16.107,"[16, 15, 14]",151.8752201212445
23/06/11 17:33:16.107,"[20, 19, 18]",154.00967582562583
23/06/11 17:33:16.108,"[4, 3, 2]",179.12645494798036
23/06/11 17:33:16.108,"[3, 2, 1]",174.0925738394314
23/06/11 17:33:16.108,"[2, 1, 0]",162.12259506932543
23/06/11 17:33:16.108,"[8, 7, 6]",179.1639508468024
23/06/11 17:33:16.109,"[12, 11, 10]",177.78401169397344
23/06/11 17:33:16.109,"[16, 15, 14]",174.10739781624005
23/06/11 17:33:16.109,"[20, 19, 18]",172.6720582114293
23/06/11 17:33:16.174,"[4, 3, 2]",177.29668234487556
23/06/11 17:33:16.174,"[3, 2, 1]",178.57045936446772
23/06/11 17:33:16.174,"[2, 1, 0]",153.46418237794506
23/06/11 17:33:16.175,"[8, 7, 6]",163.7969007575783
23/06/11 17:33:16.175,"[12, 11, 10]",155.55629510637957
23/06/11 17:33:16.175,"[16, 15, 14]",152.88481575766778
23/06/11 17:33:16.176,"[20, 19, 18]",155.25078615690933
23/06/11 17:33:16.176,"[4, 3, 2]",178.1653158612853
23/06/11 17:33:16.176,"[3, 2, 1]",176.4493869812434
23/06/11 17:33:16.176,"[2, 1, 0]",162.16847321290948
23/06/11 17:33:16.176,"[8, 7, 6]",179.67957297298577
23/06/11 17:33:16.177,"[12, 11, 10]",179.22427154765512
23/06/11 17:33:16.177,"[16, 15, 14]",175.3386651790375
23/06/11 17:33:16.177,"[20, 19, 18]",173.83758371200034
23/06/11 17:33:16.248,"[4, 3, 2]",173.89698414246268
23/06/11 17:33:16.248,"[3, 2, 1]",177.70239228146642
23/06/11 17:33:16.249,"[2, 1, 0]",153.48114013237313
23/06/11 17:33:16.249,"[8, 7, 6]",163.35863956287656
23/06/11 17:33:16.249,"[12, 11, 10]",156.52176236624695
23/06/11 17:33:16.249,"[16, 15, 14]",150.44747217517053
23/06/11 17:33:16.250,"[20, 19, 18]",153.90894885432488
23/06/11 17:33:16.250,"[4, 3, 2]",176.92970590872483
23/06/11 17:33:16.250,"[3, 2, 1]",178.80007535323998
23/06/11 17:33:16.250,"[2, 1, 0]",159.98765565010035
23/06/11 17:33:16.251,"[8, 7, 6]",179.4495513968987
23/06/11 17:33:16.251,"[12, 11, 10]",179.46013815841158
23/06/11 17:33:16.251,"[16, 15, 14]",177.7472743862409
23/06/11 17:33:16.251,"[20, 19, 18]",176.09599014961088
23/06/11 17:33:16.316,"[4, 3, 2]",174.95356964959146
23/06/11 17:33:16.316,"[3, 2, 1]",178.3632766493624
23/06/11 17:33:16.317,"[2, 1, 0]",151.41165180526215
23/06/11 17:33:16.317,"[8, 7, 6]",162.36334302966816
23/06/11 17:33:16.317,"[12, 11, 10]",154.21474731451647
23/06/11 17:33:16.317,"[16, 15, 14]",153.8524792472954
23/06/11 17:33:16.318,"[20, 19, 18]",154.43092718184218
23/06/11 17:33:16.318,"[4, 3, 2]",176.890729318254
23/06/11 17:33:16.318,"[3, 2, 1]",178.24468148541075
23/06/11 17:33:16.318,"[2, 1, 0]",159.22050940612337
23/06/11 17:33:16.319,"[8, 7, 6]",179.10811487113793
23/06/11 17:33:16.319,"[12, 11, 10]",179.57470602278076
23/06/11 17:33:16.319,"[16, 15, 14]",178.71378143236194
23/06/11 17:33:16.319,"[20, 19, 18]",177.6758440828446
23/06/11 17:33:16.385,"[4, 3, 2]",173.77313791428688
23/06/11 17:33:16.385,"[3, 2, 1]",179.13581830894984
23/06/11 17:33:16.386,"[2, 1, 0]",152.21460926910223
23/06/11 17:33:16.386,"[8, 7, 6]",164.43491573231202
23/06/11 17:33:16.386,"[12, 11, 10]",155.14005839235335
23/06/11 17:33:16.386,"[16, 15, 14]",150.9547748762916
23/06/11 17:33:16.387,"[20, 19, 18]",153.11899111887845
23/06/11 17:33:16.387,"[4, 3, 2]",175.6203363211042
23/06/11 17:33:16.387,"[3, 2, 1]",177.28308024835403
23/06/11 17:33:16.387,"[2, 1, 0]",158.85741614977346
23/06/11 17:33:16.388,"[8, 7, 6]",179.0655479432107
23/06/11 17:33:16.388,"[12, 11, 10]",179.2496563838628
23/06/11 17:33:16.388,"[16, 15, 14]",179.2819134510831
23/06/11 17:33:16.388,"[20, 19, 18]",178.5921538102213
23/06/11 17:33:16.454,"[4, 3, 2]",172.7145327161488
23/06/11 17:33:16.455,"[3, 2, 1]",179.48847148869362
23/06/11 17:33:16.455,"[2, 1, 0]",151.50131051067814
23/06/11 17:33:16.455,"[8, 7, 6]",163.08299903027316
23/06/11 17:33:16.455,"[12, 11, 10]",154.44623274091285
23/06/11 17:33:16.456,"[16, 15, 14]",154.28794627497066
23/06/11 17:33:16.456,"[20, 19, 18]",155.71091856565798
23/06/11 17:33:16.456,"[4, 3, 2]",176.54414494329313
23/06/11 17:33:16.456,"[3, 2, 1]",178.44295598318087
23/06/11 17:33:16.457,"[2, 1, 0]",156.82076690388368
23/06/11 17:33:16.457,"[8, 7, 6]",179.02144847961873
23/06/11 17:33:16.457,"[12, 11, 10]",179.16045256297602
23/06/11 17:33:16.457,"[16, 15, 14]",179.50858146047995
23/06/11 17:33:16.457,"[20, 19, 18]",178.7331123737756
23/06/11 17:33:16.525,"[4, 3, 2]",171.41185520478905
23/06/11 17:33:16.525,"[3, 2, 1]",179.8455008045104
23/06/11 17:33:16.525,"[2, 1, 0]",150.71443595205747
23/06/11 17:33:16.526,"[8, 7, 6]",166.68417484267718
23/06/11 17:33:16.526,"[12, 11, 10]",156.8768693966385
23/06/11 17:33:16.527,"[16, 15, 14]",156.04610937924735
23/06/11 17:33:16.527,"[20, 19, 18]",155.00436340270605
23/06/11 17:33:16.527,"[4, 3, 2]",175.90930297286616
23/06/11 17:33:16.527,"[3, 2, 1]",177.23807205433252
23/06/11 17:33:16.528,"[2, 1, 0]",157.6959439772619
23/06/11 17:33:16.528,"[8, 7, 6]",178.52752685403067
23/06/11 17:33:16.528,"[12, 11, 10]",178.76071813781442
23/06/11 17:33:16.528,"[16, 15, 14]",179.73581066416693
23/06/11 17:33:16.529,"[20, 19, 18]",178.86109284075752
23/06/11 17:33:16.594,"[4, 3, 2]",170.1346888036509
23/06/11 17:33:16.595,"[3, 2, 1]",178.77560341504088
23/06/11 17:33:16.595,"[2, 1, 0]",147.38643756426478
