New EMG times,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8,thumb,index,middle,ring,little
36:23.538,-0.1,-0.3,-0.01,-0.02,-0.03,0.1,0.02,-0.04,162.477057151651,8.32556841754558,3.61037768319693,5.21231419289916,5.21231419289916
36:23.579,0,-0.1,-0.03,0,0,-0.02,0.09,0.01,162.255974403823,8.03930287485855,3.47096939996118,5.37525807181737,5.37525807181737
36:23.588,-0.08,-0.84,-0.14,-0.04,-0.05,0.01,0,-0.05,162.034891655989,7.75303733217152,3.33156111672724,5.53820195073786,5.53820195073786
36:23.599,-0.08,-0.84,-0.14,-0.04,-0.05,0.01,0,-0.05,161.813808908155,7.46677178948448,3.19215283349695,5.70114582965107,5.70114582965107
36:23.612,0.03,0.2,0,-0.03,-0.02,0.09,0.1,0.03,161.592726160328,7.18050624680473,3.05274455026301,5.86408970856428,5.86408970856428
36:23.621,0.03,0.2,0,-0.03,-0.02,0.09,0.1,0.03,161.371643412502,6.89424070412497,2.91333626703272,6.02703358748113,6.02703358748113
36:23.630,0.16,0.15,0,-0.03,-0.01,0.02,0.09,-0.04,162.248270530537,7.18353275643312,3.13658557141571,5.57901041188234,5.57901041188234
36:23.641,0.13,0.59,0.03,0.05,0.07,-0.21,-0.01,0,163.124897648573,7.47282480874128,3.3598348757987,5.13098723628718,5.13098723628718
36:23.680,-0.05,-0.13,0.02,0.02,0.06,-0.01,0,-0.08,163.164613853751,7.43054338527963,3.44684883896116,5.06999996914146,5.06999996914146
36:23.690,0.05,-0.12,0.01,-0.01,0,-0.18,-0.07,0.01,163.20433005893,7.38826196181799,3.53386280212726,5.00901270199574,5.00901270199574
36:23.698,0.05,0,-0.01,-0.06,-0.05,-0.08,0.03,0.01,163.244046264108,7.34598053835634,3.6208767652879,4.94802543485093,4.94802543485093
36:23.707,-0.04,0.39,0,0,-0.1,0.05,-0.05,-0.01,163.283762469287,7.30369911489379,3.70789072844855,4.8870381677043,4.8870381677043
36:23.719,-0.04,0.39,0,0,-0.1,0.05,-0.05,-0.01,163.323478674465,7.26141769143123,3.79490469161101,4.82605090055677,4.82605090055677
36:23.729,-0.23,-0.54,-0.03,0.01,0,-0.14,0,0.02,163.267733154864,7.3113258343501,3.89335754197782,4.60826191760498,4.60826191760498
36:23.738,-0.23,-0.54,-0.03,0.01,0,-0.14,0,0.02,163.211987635263,7.36123397726988,3.99181039234099,4.39047293466137,4.39047293466137
36:23.747,0.07,-0.03,-0.04,-0.02,0.04,0.05,0.01,-0.01,163.156242115663,7.41114212018692,4.09026324270963,4.17268395171777,4.17268395171777
36:23.757,0.03,0.03,0.01,-0.01,0,-0.07,0.17,0,163.100496596062,7.4610502631067,4.18871609308007,3.95489496876689,3.95489496876689
36:23.802,0,-0.05,0,-0.02,-0.03,-0.03,0,0,162.550891170984,7.60078407187757,3.99534699666947,4.36272764432215,4.36272764432215
36:23.815,-0.08,-0.3,-0.01,-0.03,-0.08,0,-0.07,0.04,162.001285745908,7.74051788065117,3.80197790026068,4.77056031987377,4.77056031987377
36:23.827,0.04,0.14,0.01,0.07,0.15,0,0.02,-0.01,162.579813170552,7.72198527918999,3.78400576956938,4.76463498543535,4.76463498543535
36:23.835,0.04,0.14,0.01,0.07,0.15,0,0.02,-0.01,163.158340595182,7.70345267772927,3.76603363887807,4.75870965099693,4.75870965099693
36:23.847,0.01,-0.1,-0.01,0,-0.03,-0.04,-0.03,-0.03,163.73686801982,7.6849200762681,3.74806150818677,4.7527843165584,4.7527843165584
36:23.864,0,-0.08,-0.01,-0.04,-0.09,-0.22,-0.18,-0.05,164.315395444457,7.66638747480692,3.73008937749546,4.74685898211999,4.74685898211999
36:23.908,-0.01,0.18,-0.02,-0.01,0,-0.02,-0.02,0,163.769325410023,7.63978036661911,3.71595151674887,4.80612447105432,4.80612447105432
36:23.918,-0.01,0.18,-0.02,-0.01,0,-0.02,-0.02,0,163.223255375589,7.61317325843083,3.70181365600274,4.86538995999035,4.86538995999035
36:23.927,-0.06,-0.04,0.01,0,-0.04,-0.15,0.11,-0.05,162.677185341163,7.58656615024393,3.68767579525593,4.92465544892457,4.92465544892457
36:23.936,-0.04,-0.3,-0.08,-0.03,0,-0.12,0.09,0.08,162.131115306751,7.55995904205702,3.67353793450934,4.98392093785787,4.98392093785787
36:23.943,-0.04,-0.3,-0.08,-0.03,0,-0.12,0.09,0.08,162.692065971845,7.42116173232353,3.42942412437696,5.13815526692997,5.13815526692997
36:23.955,0.07,0.25,-0.03,-0.03,-0.02,0.14,0.02,0.03,163.25301663694,7.28236442259367,3.18531031424209,5.2923895960048,5.2923895960048
36:23.965,-0.04,0.24,0.01,0.02,0.03,-0.01,0,0,163.81396730202,7.14356711286382,2.94119650410721,5.44662392507598,5.44662392507598
36:24.009,0.01,0,0.01,0,0.09,0.03,0.12,0.02,163.452495507452,7.25585964484162,3.17112237372567,5.22956273167074,5.22956273167074
36:24.020,-0.18,-0.06,0.04,-0.01,0.01,0.01,0.07,-0.02,163.091023712899,7.36815217681578,3.40104824332957,5.01250153827277,5.01250153827277
36:24.029,-0.06,-0.04,-0.08,-0.06,-0.07,-0.14,0,-0.02,162.729551918332,7.48044470879358,3.63097411295166,4.79544034486389,4.79544034486389
36:24.037,-0.06,-0.04,-0.08,-0.06,-0.07,-0.14,0,-0.02,162.368080123772,7.59273724076957,3.86089998257012,4.57837915146229,4.57837915146229
36:24.047,-0.02,0.03,0,0.01,0.07,-0.06,-0.05,0.01,162.427151201349,7.83339518648791,3.85210421194586,4.49725255980229,4.49725255980229
36:24.057,0,-0.25,-0.05,-0.01,-0.09,-0.16,0,0,162.486222278929,8.07405313220806,3.8433084413216,4.4161259681423,4.4161259681423
36:24.066,-0.04,-0.27,-0.07,-0.01,0.02,0.21,-0.08,-0.05,162.545293356507,8.31471107792458,3.83451267069745,4.3349993764823,4.3349993764823
36:24.077,-0.04,-0.27,-0.07,-0.01,0.02,0.21,-0.08,-0.05,162.604364434084,8.55536902364111,3.82571690007308,4.25387278482413,4.25387278482413
36:24.116,0.05,0.12,-0.02,0.02,0.03,0.07,0.06,0.03,163.278878597324,8.29426338502526,3.91679776171441,4.21808252562641,4.21808252562641
36:24.128,-0.1,0.52,0.03,0.04,0.03,0.02,0.01,0.1,163.953392760581,8.03315774640214,4.00787862335528,4.18229226642779,4.18229226642779
36:24.137,-0.1,0.52,0.03,0.04,0.03,0.02,0.01,0.1,164.627906923808,7.77205210779357,4.09895948499434,4.14650200723008,4.14650200723008
36:24.146,0.04,-0.06,-0.02,-0.02,-0.14,-0.25,0,0,164.14231401476,7.78572240550557,4.06635999170612,4.23714013678546,4.23714013678546
36:24.155,0.04,-0.06,-0.02,-0.02,-0.14,-0.25,0,0,163.656721105712,7.79939270321711,4.03376049841791,4.32777826633901,4.32777826633901
36:24.165,0.05,0.34,0.06,0.04,0.1,0.09,-0.08,-0.01,163.171128196671,7.81306300092865,4.00116100512969,4.4184163958962,4.4184163958962
36:24.174,0.05,0.34,0.06,0.04,0.1,0.09,-0.08,-0.01,162.68553528763,7.82673329864087,3.96856151184147,4.50905452545339,4.50905452545339
36:24.186,-0.01,-0.02,0.02,0.01,-0.01,-0.07,-0.03,-0.04,162.199942378575,7.84040359635355,3.93596201855235,4.5996926550124,4.5996926550124
36:24.194,-0.01,0.04,0.02,0,-0.01,-0.01,0.06,-0.02,161.714349469535,7.85407389406569,3.90336252526403,4.69033078457128,11.888989416349
36:24.248,0.04,0.06,-0.02,-0.03,0.12,0.09,0.02,0,161.843772286524,7.86501230297995,3.9738208910876,4.55916710925521,4.55916710925521
36:24.258,0.04,0.06,-0.02,-0.03,0.12,0.09,0.02,0,161.973195103514,7.87595071189344,4.04427925691198,4.42800343394629,4.42800343394629
36:24.268,-0.04,-0.49,0,0,-0.08,0.16,-0.07,-0.04,162.102617920504,7.88688912080761,4.11473762273454,4.29683975863372,4.29683975863372
36:24.278,-0.04,-0.49,0,0,-0.08,0.16,-0.07,-0.04,162.232040737494,7.89782752972178,4.18519598855892,4.16567608331752,4.16567608331752
36:24.286,-0.03,0.04,-0.03,-0.03,-0.06,0.04,0.09,0,162.361463554484,7.90876593863618,4.2556543543833,4.03451240800132,4.03451240800132
36:24.297,-0.03,0.04,-0.03,-0.03,-0.06,0.04,0.09,0,162.490886371477,7.91970434755081,4.32611272020949,3.90334873268512,3.90334873268512
36:24.340,0.01,0.11,-0.07,0,-0.02,-0.08,0.01,0.08,163.288706408232,8.15544960759325,4.2439119017863,4.10724546988786,4.10724546988786
36:24.349,0.02,0.04,0.03,0.05,0.19,0.13,0,0,164.086526444975,8.39119486763229,4.16171108336493,4.31114220708696,4.31114220708696
36:24.358,0.02,0.04,0.03,0.05,0.19,0.13,0,0,164.13642905835,8.18949543532653,4.181280817887,4.29839441147874,4.29839441147874
36:24.366,-0.02,-0.17,-0.04,-0.05,-0.1,-0.16,-0.08,0,164.186331671723,7.98779600302805,4.20085055240816,4.28564661587097,4.28564661587097
36:24.375,-0.02,-0.17,-0.04,-0.05,-0.1,-0.16,-0.08,0,164.236234285097,7.78609657072229,4.22042028692977,4.27289882026253,4.27289882026253
36:24.382,-0.02,-0.35,-0.02,0.02,-0.01,-0.02,0.09,0,164.286136898471,7.58439713841653,4.23999002145138,4.26015102465453,4.26015102465453
36:24.391,-0.01,0.08,-0.12,-0.06,-0.02,0.06,0.05,-0.01,164.336039511844,7.38269770610714,4.25955975597299,4.24740322904631,4.24740322904631
36:24.400,-0.01,0.08,-0.12,-0.06,-0.02,0.06,0.05,-0.01,164.385942125216,7.18099827380502,4.27912949049369,4.23465543343832,4.23465543343832
36:24.410,-0.03,-0.35,-0.07,-0.02,-0.04,0,-0.01,-0.03,164.144295555416,7.29987497068032,4.14718534897656,4.42790240205068,4.42790240205068
36:24.450,0.04,-0.08,0.02,0,-0.02,0.08,0.02,0.01,163.902648985615,7.41875166755563,4.01524120745853,4.62114937066508,4.62114937066508
36:24.461,0.04,-0.08,0.02,0,-0.02,0.08,0.02,0.01,163.661002415814,7.53762836443093,3.8832970659405,4.81439633927948,4.81439633927948
36:24.473,-0.02,0.15,-0.02,-0.01,-0.03,-0.02,-0.07,-0.02,163.687722889422,7.60490354902868,3.86380164851744,4.7356245997471,4.7356245997471
36:24.482,-0.02,0.15,-0.02,-0.01,-0.03,-0.02,-0.07,-0.02,163.71444336303,7.67217873362824,3.84430623109438,4.65685286021107,4.65685286021107
36:24.491,0.01,0.03,-0.02,0,-0.04,-0.06,-0.08,-0.01,163.741163836638,7.73945391822781,3.82481081367132,4.57808112067505,4.57808112067505
36:24.501,0,-0.2,0.01,-0.01,0,-0.05,-0.01,-0.01,163.767884310247,7.80672910282556,3.80531539624826,4.49930938114267,4.49930938114267
36:24.512,-0.02,0.12,-0.01,0,0.01,-0.03,-0.01,0,163.794604783854,7.8740042874233,3.7858199788252,4.42053764161028,4.42053764161028
36:24.520,-0.03,0.11,0,-0.02,0.02,0,-0.19,0.02,163.821325257462,7.94127947202287,3.76632456140169,4.34176590207608,4.34176590207608
36:24.565,-0.06,0.22,-0.07,-0.05,0,0,0.01,0,163.84804573107,8.00855465662053,3.74682914397892,4.26299416254502,11.9562250341838
36:24.574,0.02,-0.11,-0.02,0.03,0,0.06,0.03,0,163.349459955411,8.08087083302598,3.77297555442237,4.41550296788046,4.41550296788046
36:24.587,0.09,0.25,-0.03,-0.01,-0.05,-0.22,0.02,0.01,162.850874179756,8.15318700943135,3.79912196486566,4.5680117732154,4.5680117732154
36:24.601,0.09,0.25,-0.03,-0.01,-0.05,-0.22,0.02,0.01,162.352288404087,8.22550318583853,3.82526837530895,4.72052057855399,4.72052057855399
36:24.615,-0.25,0.05,0.04,0,-0.01,0.06,0.11,-0.08,161.85370262841,8.29781936224572,3.8514147857527,4.87302938388893,4.87302938388893
36:24.627,0.06,-0.1,0.04,0.04,0,0.04,0.05,0,162.263070990251,8.32728035234823,4.2087001080472,4.32380997838482,4.32380997838482
36:24.667,0.01,-0.31,-0.01,-0.03,0,0.05,0,0.01,162.6724393521,8.35674134245073,4.56598543033761,3.77459057287342,3.77459057287342
36:24.676,0.01,-0.31,-0.01,-0.03,0,0.05,0,0.01,163.081807713934,8.38620233255278,4.92327075262438,3.22537116738386,3.22537116738386
36:24.685,0.04,0.45,-0.06,-0.05,-0.01,0.01,-0.04,0,162.884882567083,8.52348713978427,4.77137673513062,3.51371125859441,3.51371125859441
36:24.695,0.04,0.45,-0.06,-0.05,-0.01,0.01,-0.04,0,162.687957420239,8.66077194701575,4.61948271764413,3.80205134980497,3.80205134980497
36:24.704,0.05,-0.33,0.04,0.02,0,0.01,-0.05,-0.02,162.491032273385,8.79805675425087,4.46758870014673,4.0903914410228,4.0903914410228
36:24.714,0.05,-0.33,0.04,0.02,0,0.01,-0.05,-0.02,162.294107126527,8.93534156148235,4.31569468265297,4.37873153224064,4.37873153224064
36:24.723,0.05,-0.33,0.04,0.02,0,0.01,-0.05,-0.02,162.097181979672,9.07262636871747,4.16380066515921,4.66707162345847,4.66707162345847
36:24.732,0,0.25,0,0,-0.03,0,-0.01,0,163.119748606368,7.96860303964058,3.51020540054742,5.27985198396345,5.27985198396345
36:24.771,-0.05,0.21,0.01,-0.01,-0.02,0,0.02,0.02,164.142315233068,6.86457971057098,2.85661013593199,5.89263234446116,5.89263234446116
36:24.780,-0.05,0.21,0.01,-0.01,-0.02,0,0.02,0.02,164.051512102338,7.27149691693194,3.27045148018806,5.44396039556887,5.44396039556887
36:24.789,0,0.07,0,0.01,0,-0.02,-0.06,0,163.960708971612,7.67841412327834,3.68429282444413,4.99528844669112,4.99528844669112
36:24.799,-0.04,0.15,-0.02,-0.04,-0.04,0.13,0.04,-0.02,163.869905840886,8.08533132962475,4.0981341687002,4.54661649779882,4.54661649779882
36:24.810,0.04,0.13,-0.03,-0.01,0,-0.04,0.02,0,163.779102710159,8.49224853598571,4.51197551297082,4.09794454892108,4.09794454892108
36:24.819,0.04,0.13,-0.03,-0.01,0,-0.04,0.02,0,163.688299579429,8.89916574234667,4.92581685722689,3.64927260002878,3.64927260002878
36:24.829,-0.12,-0.36,0,0,0,0.04,-0.02,0,163.597496448698,9.30608294870763,5.33965820149751,3.20060065112193,3.20060065112193
36:24.837,-0.12,-0.36,0,0,0,0.04,-0.02,0,163.506693317968,9.71300015505403,5.75349954576086,2.75192870222963,2.75192870222963
36:24.847,0.02,0.03,-0.03,0.03,0.07,-0.18,-0.21,-0.05,163.415890187236,10.1199173614155,6.1673408900375,2.30325675332716,7.70768228170255
36:24.896,-0.05,-0.25,0.05,0.03,0.05,0.01,0.03,0,163.504421057425,9.99750304269764,6.01839817907603,2.43916007837106,2.43916007837106
36:24.906,0.03,0.1,0,-0.01,0,-0.03,0,-0.01,163.592951927618,9.87508872397666,5.8694554681133,2.57506340341934,2.57506340341934
36:24.915,0.03,0.1,0,-0.01,0,-0.03,0,-0.01,163.681482797805,9.75267440525931,5.72051275715057,2.71096672846761,2.71096672846761
36:24.923,0.03,0.2,0.05,-0.01,0.01,0.06,0.01,0.08,163.770013667996,9.63026008653833,5.57157004618421,2.84687005351589,2.84687005351589
36:24.931,0.05,0.22,0.04,0.08,0.03,0.07,0.02,-0.01,163.858544538185,9.50784576782098,5.42262733521784,2.9827733785678,2.9827733785678
36:24.939,0.05,0.22,0.04,0.08,0.03,0.07,0.02,-0.01,163.94707540837,9.38543144910363,5.27368462425511,3.11867670361062,3.11867670361062
36:24.949,-0.01,0.17,0.02,-0.04,-0.02,0,0.03,-0.02,164.035606278559,9.26301713038447,5.12474191328874,3.25458002865707,3.25458002865707
36:24.958,0.01,-0.06,-0.04,-0.02,0,0,-0.02,0,163.815515866792,9.60838797850738,5.34134576921497,3.4733196208108,3.4733196208108
36:25.001,-0.04,0.08,0,0,-0.04,0.01,-0.03,-0.02,163.595425455022,9.95375882663939,5.55794962514483,3.69205921296634,3.69205921296634
36:25.011,-0.02,0.06,0.02,0.01,0,0.02,0.03,0,163.687229952158,9.75363825320892,5.47212023213797,3.76299682206081,3.76299682206081
36:25.019,-0.02,0.06,0.02,0.01,0,0.02,0.03,0,163.779034449297,9.55351767977118,5.38629083912747,3.8339344311571,3.8339344311571
36:25.028,0,0.1,-0.07,-0.03,-0.03,-0.04,-0.03,-0.03,163.870838946434,9.35339710634435,5.30046144612061,3.90487204025158,3.90487204025158
36:25.040,0.04,0.08,0.02,-0.02,0,0.09,0.11,0,163.962643443569,9.15327653291752,5.21463205311193,3.97580964934423,3.97580964934423
36:25.050,0.02,-0.19,-0.06,-0.04,-0.04,-0.1,-0.04,0.01,164.054447940707,8.95315595948705,5.12880266010143,4.0467472584387,4.0467472584387
36:25.059,0.02,-0.19,-0.06,-0.04,-0.04,-0.1,-0.04,0.01,163.149735173589,9.06081265068042,4.886712817035,4.23166728971046,4.23166728971046
36:25.067,-0.01,0.01,-0.03,0.02,0.07,-0.02,-0.02,-0.01,162.245022406481,9.16846934187197,4.64462297397404,4.4165873209804,4.4165873209804
36:25.110,-0.01,-0.05,0.02,0.01,0,-0.12,0.08,0,162.190959056542,9.09562119657676,4.93532510151272,3.9568197741537,3.9568197741537
36:25.118,-0.01,-0.05,0.02,0.01,0,-0.12,0.08,0,162.136895706602,9.02277305128337,5.22602722905867,3.49705222732155,3.49705222732155
36:25.126,-0.03,-0.26,0,0.01,0.04,0.06,0.02,0,162.082832356663,8.94992490598997,5.51672935659735,3.03728468051122,3.03728468051122
36:25.136,-0.03,-0.26,0,0.01,0.04,0.06,0.02,0,162.028769006723,8.87707676069658,5.80743148413967,2.57751713368634,2.57751713368634
36:25.145,-0.06,0.07,0,-0.02,-0.02,-0.1,-0.08,-0.04,161.974705656784,8.80422861540319,6.09813361168199,2.11774958686146,2.11774958686146
36:25.155,0.01,0.01,-0.07,-0.02,0,-0.02,-0.17,0.02,161.878238535843,8.96599971565593,5.80061508731887,2.6269916031888,2.6269916031888
36:25.164,0,0.02,-0.05,0.02,0,0.09,0.02,-0.01,161.781771414902,9.12777081591048,5.50309656295576,3.13623361951613,3.13623361951613
36:25.173,0.03,-0.01,-0.05,-0.05,-0.06,0.06,0.11,0,161.68530429396,9.2895419161614,5.20557803859992,3.64547563582892,3.64547563582892
36:25.213,-0.04,-0.18,0.01,0.03,0.01,0.03,0,-0.02,161.588837173016,9.45131301641959,4.90805951422954,4.1547176521708,4.1547176521708
36:25.224,-0.04,-0.18,0.01,0.03,0.01,0.03,0,-0.02,161.644124812176,9.33396105015709,4.7828980557224,4.24130645436526,4.24130645436526
36:25.237,-0.18,0.05,0.04,0,-0.03,-0.27,-0.06,-0.02,161.699412451337,9.21660908389458,4.65773659721526,4.32789525656153,4.32789525656153
36:25.252,0.05,-0.1,-0.02,-0.03,0.02,0.08,0.01,0,161.754700090496,9.0992571176339,4.53257513871176,4.41448405875417,4.41448405875417
36:25.264,0.05,-0.1,-0.02,-0.03,0.02,0.08,0.01,0,161.854319856089,9.54939928250678,5.07671154104901,3.8452176529463,3.8452176529463
36:25.274,0.01,0.07,0.03,-0.01,-0.04,0,-0.03,0.04,161.953939621682,9.99954144738876,5.62084794338443,3.27595124715299,3.27595124715299
36:25.282,0.07,0.09,-0.07,-0.02,0.02,0,-0.03,-0.01,162.053559387276,10.4496836122707,6.16498434571258,2.70668484133785,2.70668484133785
36:25.320,-0.03,-0.06,0.05,0,0.01,0.1,0.03,0,161.865640015374,10.5518047994665,5.96393400152374,2.85227342450526,2.85227342450526
36:25.330,0.12,0.22,0.04,0.01,0.02,0.01,-0.04,0.01,161.677720643471,10.6539259866622,5.7628836573349,2.99786200767267,2.99786200767267
36:25.340,0.12,0.22,0.04,0.01,0.02,0.01,-0.04,0.01,161.489801271564,10.756047173858,5.56183331314969,3.14345059083644,3.14345059083644
36:25.349,-0.01,-0.05,-0.03,-0.01,-0.02,0.13,0.01,-0.04,161.301881899653,10.8581683610573,5.36078296895357,3.28903917400385,3.28903917400385
36:25.360,-0.01,-0.05,-0.03,-0.01,-0.02,0.13,0.01,-0.04,161.113962527746,10.9602895482549,5.15973262476473,3.43462775716762,3.43462775716762
36:25.369,-0.03,0.15,0,0,-0.04,0.06,0,0,161.439540685304,10.4356963435857,5.06557055007215,3.47126919978109,3.47126919978109
36:25.378,-0.03,0.15,0,0,-0.04,0.06,0,0,161.765118842857,9.91110313891841,4.97140847538139,3.50791064239365,3.50791064239365
36:25.388,0.02,-0.09,-0.02,0.01,0.01,0.02,0.06,0,162.090697000414,9.38650993423653,4.87724640068882,3.54455208500713,3.54455208500713
36:25.434,0,-0.03,-0.01,0,0.03,-0.1,-0.01,-0.01,161.986993123852,9.87632397935522,5.1875419669268,3.37084126815535,3.37084126815535
36:25.446,0,-0.04,0,0.01,-0.02,-0.02,-0.08,0,161.883289247289,10.3661380244739,5.49783753317024,3.19713045130266,3.19713045130266
36:25.454,0,-0.04,0,0.01,-0.02,-0.02,-0.08,0,161.779585370728,10.8559520695708,5.80813309941004,3.02341963444997,3.02341963444997
36:25.464,0,-0.04,0,0.01,-0.02,-0.02,-0.08,0,161.682163765827,10.5326642138461,5.68357449418909,3.04744109684088,3.04744109684088
36:25.472,-0.01,-0.18,-0.03,-0.03,-0.05,-0.01,0.01,0.02,161.584742160925,10.2093763581215,5.55901588897541,3.0714625592318,3.0714625592318
36:25.482,-0.02,0,0.13,-0.02,-0.01,-0.05,-0.04,-0.03,161.487320556022,9.88608850240416,5.43445728375445,3.09548402162272,3.09548402162272
36:25.493,0.01,0.11,-0.05,0,0,-0.02,-0.04,-0.02,161.38989895112,9.56280064667953,5.30989867853714,3.11950548401319,3.11950548401319
36:25.501,-0.03,-0.22,0.02,0.05,0.01,-0.02,0.06,0,161.292477346218,9.23951279096218,5.18534007331618,3.14352694640411,3.14352694640411
36:25.543,0.03,0.4,0,0,-0.02,0,-0.02,0,161.262853265169,9.87653637408221,5.85157614048512,2.53194079464447,2.53194079464447
36:25.551,-0.01,0,0,-0.04,-0.02,-0.01,0.01,-0.02,161.233229184119,10.5135599572168,6.51781220766134,1.92035464287619,1.92035464287619
36:25.560,-0.01,0,0,-0.04,-0.02,-0.01,0.01,-0.02,161.459114514233,10.5776303156035,6.48193486105265,2.15867983422504,2.15867983422504
36:25.574,0,0.1,0.03,0.01,-0.02,0.08,-0.01,0,161.684999844347,10.6417006739903,6.44605751444396,2.39700502557389,2.39700502557389
36:25.592,0,0,0.09,-0.01,0,0.03,0,-0.01,161.91088517445,10.7057710323761,6.41018016783528,2.6353302169191,2.6353302169191
36:25.604,-0.09,-0.14,0,0,0,0,0,0.01,161.674891741768,10.9741290168749,6.70314027140194,2.42111139265762,2.42111139265762
36:25.614,0,-0.24,-0.19,-0.03,-0.06,-0.05,-0.02,0,161.438898309087,11.242487001371,6.99610037497769,2.20689256839978,2.20689256839978
36:25.654,0.03,0.07,0,0,-0.01,-0.02,0.02,0.01,161.202904876405,11.5108449858672,7.2890604785498,1.99267374414194,1.99267374414194
36:25.663,0,-0.11,0.07,0,-0.03,0.01,-0.01,0.02,161.328179156868,11.1268057390771,7.00794608601427,2.2014486363405,2.2014486363405
36:25.672,0,-0.11,0.07,0,-0.03,0.01,-0.01,0.02,161.453453437327,10.7427664922725,6.72683169347874,2.41022352853906,2.41022352853906
36:25.681,-0.01,0.21,0,0.02,0.04,0.05,-0.01,0,161.578727717791,10.3587272454752,6.44571730094322,2.61899842073763,2.61899842073763
36:25.690,-0.03,-0.09,-0.07,-0.02,0.05,-0.05,-0.02,0,161.704001998252,9.97468799868511,6.16460290840041,2.82777331293255,2.82777331293255
36:25.702,-0.03,-0.09,-0.07,-0.02,0.05,-0.05,-0.02,0,161.829276278713,9.59064875189506,5.88348851586488,3.03654820512747,3.03654820512747
36:25.711,-0.03,-0.09,-0.07,-0.02,0.05,-0.05,-0.02,0,161.925292168572,9.48779713385738,5.98771363924607,2.59533678120351,2.59533678120351
36:25.719,0.03,0.1,0.16,0.04,0.03,-0.02,-0.02,-0.01,162.021308058433,9.38494551581971,6.09193876262907,2.15412535727228,2.15412535727228
36:25.758,-0.02,-0.14,-0.07,0.01,-0.02,-0.05,0.03,0,162.117323948291,9.28209389778385,6.19616388600843,1.71291393335559,1.71291393335559
36:25.768,0,-0.01,0.02,-0.02,-0.01,-0.07,-0.06,-0.01,162.168269085699,9.28697563252854,6.05606635642107,1.94253344156459,1.94253344156459
36:25.777,0,0.04,-0.05,-0.01,-0.03,0,-0.03,0,162.219214223109,9.29185736727345,5.9159688268337,2.17215294978087,2.17215294978087
36:25.786,0.03,-0.06,-0.01,0.01,0.02,0.09,0,0,162.270159360518,9.29673910201825,5.77587129724634,2.40177245799714,2.40177245799714
