New EMG times,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8,thumb,index+middle,ring+little
35:22.068,-0.01,0.01,0.12,-0.02,-0.06,-0.04,-0.07,-0.02,150.596328525369,149.016401327212,165.876055405622
35:22.077,0.01,-0.02,-0.09,-0.02,-0.02,-0.25,-0.01,0.01,150.768094798066,148.863140244292,165.829697406726
35:22.088,0.01,-0.02,-0.09,-0.02,-0.02,-0.25,-0.01,0.01,150.769433304892,148.769122256359,165.749319443539
35:22.097,0.01,-0.02,-0.09,-0.02,-0.02,-0.25,-0.01,0.01,150.770771811718,148.675104268429,165.668941480355
35:22.109,0,0,0.01,-0.03,0,0.04,0.04,-0.01,150.772110318543,148.581086280496,165.588563517167
35:22.118,0,0,0.01,-0.03,0,0.04,0.04,-0.01,150.773448825369,148.487068292564,165.508185553979
35:22.127,-0.01,-0.01,-0.08,-0.06,-0.07,-0.09,-0.01,-0.01,150.774787332194,148.393050304634,165.427807590793
35:22.136,0,-0.05,-0.04,-0.01,-0.04,0.44,-0.01,0,150.77612583902,148.299032316705,171.224667917631
35:22.183,0,0,-0.02,-0.01,0,0.15,-0.02,0,150.656504446164,148.442757701106,165.53678749254
35:22.200,-0.01,0.01,0.04,-0.02,0.01,0.06,-0.05,-0.02,150.536883053308,148.586483085506,165.726145357472
35:22.212,-0.01,0.01,0.04,-0.02,0.01,0.06,-0.05,-0.02,150.417261660448,148.730208469909,165.915503222412
35:22.224,0,-0.01,-0.02,0,-0.06,-0.05,-0.06,-0.03,150.237116245513,148.761278057657,166.02383792408
35:22.234,-0.01,0.01,0.08,-0.03,0,-0.16,-0.04,0,150.056970830581,148.792347645406,166.132172625748
35:22.245,-0.01,-0.01,-0.03,-0.01,-0.03,-0.33,0.06,0.01,149.876825415638,148.823417233156,166.240507327422
35:22.288,0,-0.01,0.01,0.03,0.12,0.03,-0.01,0.01,150.069262040182,148.660446676172,166.053343511783
35:22.300,-0.01,-0.01,-0.09,-0.03,-0.07,-0.11,-0.02,-0.02,150.261698664726,148.49747611919,165.86617969615
35:22.309,-0.01,-0.01,-0.09,-0.03,-0.07,-0.11,-0.02,-0.02,150.45413528927,148.334505562207,165.679015880516
35:22.319,0,-0.02,-0.03,0,-0.03,-0.18,-0.08,-0.02,150.45204703906,148.36624704241,165.838941133217
35:22.331,0,-0.02,-0.03,0,-0.03,-0.18,-0.08,-0.02,150.449958788849,148.397988522614,165.998866385919
35:22.340,0.01,0,0.02,0.03,0.22,0.23,0.02,0.01,150.447870538639,148.429730002818,166.158791638616
35:22.352,-0.02,0,-0.04,0.02,0.02,-0.09,-0.08,-0.04,150.445782288428,148.46147148302,166.318716891317
35:22.393,0,0.01,0.12,-0.01,-0.05,0.01,0,0,150.730120360284,148.299474537432,166.1324263685
35:22.402,-0.01,-0.01,-0.05,-0.03,-0.02,-0.03,-0.08,-0.01,151.014458432142,148.13747759184,165.946135845679
35:22.412,-0.01,-0.01,-0.05,-0.03,-0.02,-0.03,-0.08,-0.01,150.92424381791,148.08107917635,166.007599441844
35:22.423,0,-0.01,-0.04,0,0,0.2,0.03,0,150.834029203677,148.02468076086,166.069063038007
35:22.432,0,-0.01,-0.04,0,0,0.2,0.03,0,150.743814589443,147.96828234537,166.130526634171
35:22.443,0,-0.03,-0.11,0.03,-0.04,-0.22,-0.1,0,150.65359997521,147.911883929881,166.191990230335
35:22.452,0,-0.03,-0.11,0.03,-0.04,-0.22,-0.1,0,150.563385360978,147.855485514392,166.253453826499
35:22.462,-0.01,0,-0.01,0.01,0.05,-0.25,-0.01,0,150.473170746746,147.799087098903,171.418414902789
35:22.516,0,0,-0.01,-0.02,0,0.33,0.18,0,150.503885615263,147.679151740913,166.199148487633
35:22.526,0,0.01,0.02,-0.01,-0.01,-0.11,0.04,-0.02,150.534600483781,147.559216382927,166.083379552598
35:22.537,0,0.01,0.02,-0.01,-0.01,-0.11,0.04,-0.02,150.565315352299,147.439281024938,165.967610617568
35:22.547,0,0.01,0.02,-0.01,-0.01,-0.11,0.04,-0.02,150.596030220816,147.319345666948,165.851841682539
35:22.556,-0.01,-0.01,-0.02,-0.02,0,-0.1,-0.24,-0.04,151.084486265907,147.32581062773,166.002282934007
35:22.566,-0.01,-0.01,0,-0.02,-0.03,-0.15,0.03,0.01,151.572942310973,147.332275588511,166.152724185471
35:22.575,0,0,0.02,0.04,0.01,0.28,0.01,0.02,152.061398356076,147.338740549293,166.303165436944
35:22.618,0,0,-0.02,0.02,0.02,-0.04,0.06,0,152.53631797956,147.551129646519,166.474538194918
35:22.631,-0.02,-0.02,-0.09,-0.03,-0.03,-0.16,0.01,-0.02,153.011237603045,147.763518743743,166.645910952895
35:22.642,-0.02,-0.01,0.01,0,0.02,-0.35,-0.07,0,153.486157226536,147.975907840968,166.817283710869
35:22.651,0,0,-0.03,-0.01,-0.02,0.42,0,0,153.961076850035,148.188296938197,166.98865646885
35:22.660,0,0,-0.03,-0.01,-0.02,0.42,0,0,154.257037723968,148.38969398869,166.91376304036
35:22.670,0,-0.01,0,-0.04,-0.13,-0.1,0.05,-0.02,154.552998597894,148.591091039177,166.838869611872
35:22.680,0,-0.01,0.05,0.01,-0.03,0.35,0.03,-0.03,154.84895947183,148.792488089673,166.763976183383
35:22.719,0,0,-0.02,0,-0.01,0,0.01,0,154.907109669545,148.714862186093,166.848020546249
35:22.730,0,0.01,-0.01,0.07,0.12,0.14,0,0.02,154.965259867258,148.637236282517,166.932064909117
35:22.739,-0.02,0.01,0.01,-0.04,-0.05,0.37,0.13,0,155.023410064972,148.559610378938,167.016109271981
35:22.751,-0.03,0.03,0.07,0.01,-0.02,-0.42,0.03,-0.02,155.081560262687,148.481984475358,167.100153634849
35:22.759,0,0.01,0.25,-0.01,0,0.18,0,0,155.139710460401,148.40435857178,167.184197997714
35:22.769,0,0.01,0.25,-0.01,0,0.18,0,0,155.183489089995,148.406298145413,167.250913910645
35:22.779,0,0.01,0.25,-0.01,0,0.18,0,0,155.227267719589,148.408237719046,167.317629823572
35:22.789,0,-0.01,-0.05,0,-0.02,-0.31,-0.04,0,155.271046349183,148.41017729268,167.384345736504
35:22.832,-0.01,0,-0.09,-0.05,-0.02,0.05,-0.1,-0.04,155.248622737672,148.457131163336,167.428705780209
35:22.844,0,0,0.03,-0.01,0.03,-0.06,-0.01,0,155.22619912616,148.504085033993,167.473065823914
35:22.854,0,0,0.03,-0.01,0.03,-0.06,-0.01,0,155.20377551465,148.551038904648,167.517425867619
35:22.864,0,0,-0.02,0.08,0.04,0.04,-0.14,-0.01,155.298317440787,148.741271301782,167.632782246137
35:22.873,0,0,-0.02,0.08,0.04,0.04,-0.14,-0.01,155.392859366928,148.931503698912,167.748138624662
35:22.883,-0.01,-0.02,-0.09,-0.03,0.08,-0.49,-0.03,0.01,155.487401293063,149.121736096042,167.863495003179
35:22.892,-0.01,-0.02,-0.09,-0.03,0.08,-0.49,-0.03,0.01,155.5819432192,149.31196849317,167.978851381698
35:22.900,0,-0.02,-0.01,-0.02,-0.02,0.34,0.06,0,155.676485145335,149.502200890298,168.094207760216
35:22.952,0,0,0,0.02,-0.04,-0.42,0.04,0,155.92438317374,149.616292294511,168.198172365239
35:22.963,0,-0.01,0,-0.01,0,0.28,0.04,0,156.172281202145,149.730383698725,168.302136970263
35:22.974,0,-0.01,0,-0.01,0,0.28,0.04,0,156.3029552229,149.641392088026,168.109360591203
35:22.983,-0.01,0,-0.03,-0.02,-0.04,-0.1,-0.08,-0.05,156.433629243653,149.552400477331,167.916584212144
35:22.992,-0.01,0,-0.03,-0.02,-0.04,-0.1,-0.08,-0.05,156.564303264404,149.463408866633,167.723807833092
35:23.001,-0.02,-0.03,-0.05,-0.03,0,0.11,-0.1,-0.03,156.694977285157,149.374417255935,167.531031454037
35:23.010,0,0,0,0.02,0.01,-0.1,0,0,156.825651305911,149.285425645236,167.338255074974
35:23.050,-0.01,-0.02,-0.04,-0.06,-0.03,0.28,-0.15,0.01,156.900807574165,149.031647678368,167.132541592935
35:23.063,0,0,0.06,-0.02,-0.03,-0.08,0.12,0.01,156.975963842422,148.777869711501,166.926828110893
35:23.072,0,0,0.06,-0.02,-0.03,-0.08,0.12,0.01,157.051120110675,148.524091744637,166.721114628857
35:23.081,0,0.02,0.02,-0.04,-0.09,0,-0.03,0,157.353276131194,148.508059722714,166.613810789071
35:23.090,-0.01,0,0.05,0,-0.09,-0.11,-0.09,0,157.655432151711,148.492027700793,166.506506949288
35:23.100,0,-0.03,-0.09,-0.02,-0.05,0.04,0.02,0,157.957588172219,148.475995678871,166.399203109504
35:23.110,0,-0.01,-0.02,0.04,0.08,0.21,0,-0.01,158.259744192736,148.459963656949,166.291899269718
35:23.117,0,0,-0.01,-0.01,0.04,0.32,-0.1,-0.03,158.561900213259,148.443931635027,166.184595429928
35:23.158,0,-0.01,-0.01,-0.05,-0.06,0.28,0.04,-0.01,158.823126962765,148.556218851014,166.351759779058
35:23.169,0,-0.01,-0.07,0.02,-0.03,0.07,0.08,-0.01,159.084353712278,148.668506067002,166.518924128191
35:23.178,0,-0.01,-0.07,0.02,-0.03,0.07,0.08,-0.01,159.345580461792,148.780793282993,166.686088477323
35:23.187,0,-0.01,-0.03,-0.05,-0.02,-0.05,0.06,0.01,159.498270891268,148.648174796345,166.482197465233
35:23.196,0,-0.01,-0.03,-0.05,-0.02,-0.05,0.06,0.01,159.650961320742,148.515556309697,166.278306453154
35:23.209,0,0,-0.05,0,0.01,0.53,-0.02,0.01,159.803651750219,148.382937823045,166.074415441064
35:23.220,0.01,0,0,-0.03,-0.03,0.13,-0.02,-0.02,159.956342179696,148.250319336397,165.87052442897
35:23.231,0,0,-0.03,-0.03,-0.04,-0.11,-0.06,-0.01,160.109032609169,148.117700849751,165.666633416884
35:23.273,0,0,-0.03,-0.03,-0.04,-0.11,-0.06,-0.01,160.113219934877,148.162185582631,166.002916141457
35:23.284,-0.02,0.01,0.03,0.02,-0.01,-0.3,-0.2,-0.04,160.117407260585,148.206670315512,166.339198866037
35:23.294,-0.02,0.01,0.03,0.02,-0.01,-0.3,-0.2,-0.04,160.121594586293,148.251155048393,166.675481590602
35:23.304,0,-0.03,-0.08,-0.03,-0.1,-0.24,0.02,0,159.95796534972,148.25704413021,166.564543174887
35:23.313,0,-0.03,-0.08,-0.03,-0.1,-0.24,0.02,0,159.794336113147,148.262933212029,166.453604759172
35:23.322,-0.01,-0.01,0,-0.05,0,-0.09,-0.03,-0.01,159.630706876571,148.268822293845,166.342666343458
35:23.334,0,0.01,0.07,0.03,0.04,-0.04,0.08,0.02,159.467077639994,148.274711375665,166.231727927743
35:23.382,-0.01,-0.01,-0.05,-0.02,-0.07,-0.3,-0.03,-0.02,159.762400290598,148.16270119176,166.18375275883
35:23.394,-0.01,-0.01,-0.05,-0.02,-0.07,-0.3,-0.03,-0.02,160.057722941208,148.050691007854,166.135777589917
35:23.404,0,-0.01,-0.04,-0.06,-0.02,0.09,-0.04,0.01,160.303764734857,148.005357070539,166.100148663366
35:23.414,0,-0.02,0,-0.03,0.01,-0.09,0.11,0,160.549806528514,147.960023133227,166.064519736816
35:23.425,0,-0.02,0,-0.03,0.01,-0.09,0.11,0,160.795848322159,147.914689195911,166.028890810264
35:23.440,-0.01,0,-0.01,-0.04,-0.01,0.11,-0.02,0.01,161.041890115797,147.869355258597,165.993261883712
35:23.449,0,-0.04,-0.15,0.01,-0.01,-0.11,-0.02,0,161.28793190945,147.824021321281,165.957632957158
35:23.491,-0.01,0,0.01,0.02,0.02,-0.04,-0.2,-0.05,161.533973703097,147.778687383967,171.218734164248
35:23.502,0,0,0,0,-0.01,-0.04,-0.02,0,161.149509272094,147.671873191306,165.892573420305
35:23.516,0,0,0,0,-0.01,-0.04,-0.02,0,160.765044841093,147.565058998645,165.863142810003
35:23.529,-0.01,0,-0.01,0.02,0.01,-0.06,-0.12,-0.03,160.380580410092,147.458244805985,165.833712199701
35:23.541,-0.01,0,0,0,-0.01,-0.04,-0.01,-0.01,159.996115979076,147.351430613324,165.804281589398
35:23.551,0,-0.03,-0.07,0,-0.02,0.02,0.05,0.02,159.928926107341,147.234199426583,165.854227082829
35:23.593,0,0,0.03,0.04,0.03,0.07,0.04,0,159.861736235606,147.116968239841,165.90417257626
35:23.602,-0.01,0,0.03,-0.03,-0.04,-0.1,0.07,0.01,159.85631761288,147.026198795033,165.815961511751
35:23.612,0.01,-0.03,-0.02,0.01,0.08,-0.02,0.13,0.02,159.850898990154,146.935429350226,165.72775044724
35:23.621,0,0,0.01,0.01,0.02,-0.06,0.05,0.01,159.845480367428,146.84465990542,165.639539382733
35:23.631,0,0.01,0.03,-0.03,-0.04,0.07,0,0,159.840061744702,146.753890460613,165.551328318224
35:23.643,0,0.01,0.03,-0.03,-0.04,0.07,0,0,159.834643121976,146.663121015806,165.463117253716
35:23.652,0,0,0,0.01,0.04,0.26,0,-0.03,159.82922449925,146.572351570996,165.374906189205
35:23.662,-0.02,0,0.03,0,-0.03,-0.07,-0.05,-0.02,159.823805876524,146.481582126188,170.534710423264
35:23.705,0,0.02,-0.06,0.01,-0.04,-0.35,-0.01,-0.01,159.747409180507,146.528958918737,165.319040171305
35:23.720,0.01,0.01,0.04,0.01,0.02,0.02,0.04,0.02,159.67101248449,146.576335711283,165.351385217915
35:23.736,-0.02,-0.02,-0.03,-0.04,0.02,0.43,0.11,0,159.594615788474,146.62371250383,165.383730264523
35:23.747,0,-0.04,-0.07,0.02,0.05,0.1,0.02,0.01,159.518219092457,146.671089296378,165.416075311134
35:23.757,0,-0.04,-0.07,0.02,0.05,0.1,0.02,0.01,159.317554325255,146.806155770497,165.364610968897
35:23.767,0,-0.02,-0.09,-0.01,0,0.21,-0.02,0.01,159.11688955805,146.941222244614,165.31314662666
35:23.806,-0.01,0,-0.01,0,0,0.09,-0.08,-0.02,159.245361062722,146.908441916523,165.297165411006
35:23.816,-0.01,0,-0.01,0,0,0.09,-0.08,-0.02,159.373832567388,146.875661588432,165.281184195353
35:23.826,0,-0.01,0.01,-0.03,-0.06,-0.51,0.03,-0.01,159.502304072063,146.842881260339,165.265202979699
35:23.837,0,-0.01,0.01,-0.03,-0.06,-0.51,0.03,-0.01,159.630775576738,146.810100932248,165.249221764045
35:23.847,-0.01,-0.01,-0.02,0,-0.03,0.02,-0.01,-0.02,159.759247081405,146.777320604157,165.233240548392
35:23.857,-0.01,-0.01,-0.02,0,-0.03,0.02,-0.01,-0.02,159.953781514942,146.926330840466,165.383279744849
35:23.867,0.01,0.01,0.08,0.01,0.02,0.07,0.1,0.04,160.148315948478,147.075341076777,165.533318941307
35:23.878,0,0.01,-0.04,0.03,0.01,-0.04,0.07,0,160.342850382018,147.224351313092,165.683358137765
35:23.920,0,-0.01,0.01,-0.02,-0.01,0.28,0.02,0.01,160.446058937305,147.124982179975,165.463227760909
35:23.932,-0.01,0.01,0.09,0,0.04,0.08,-0.1,0,160.549267492595,147.025613046857,165.243097384049
35:23.942,-0.01,0.01,0.09,0,0.04,0.08,-0.1,0,160.652476047882,146.926243913742,165.022967007197
35:23.952,-0.01,-0.04,-0.18,-0.02,0,-0.18,0,-0.01,160.649538745723,146.929710378985,165.011127407213
35:23.962,-0.01,-0.04,-0.18,-0.02,0,-0.18,0,-0.01,160.646601443563,146.933176844229,164.999287807228
35:23.973,0,0.03,0.07,0.02,-0.01,-0.17,-0.01,0,160.643664141403,146.936643309472,164.987448207244
35:23.986,-0.01,0.01,0.01,-0.03,-0.01,-0.04,-0.25,-0.03,160.640726839243,146.940109774716,164.97560860726
35:24.041,0,-0.06,-0.05,-0.03,-0.02,-0.05,0.06,0,160.637789537083,146.943576239959,170.674793809602
35:24.055,0,-0.01,0,0,0,0.12,0.09,0,160.355413768459,146.947246441278,165.019039055704
35:24.063,0,0,-0.08,-0.01,0,0.05,0,-0.01,160.073037999835,146.950916642597,165.074309104131
35:24.072,0,-0.02,-0.07,-0.02,-0.02,0.13,0.05,-0.03,159.790662231208,146.954586843916,165.12957915256
35:24.082,0,0,-0.09,0,0,-0.11,-0.06,0.01,159.508286462584,146.958257045235,165.184849200987
35:24.091,0,-0.02,-0.04,0.01,0,0.01,0.02,0,159.273870908197,147.033196622228,165.331349690765
35:24.134,0,-0.03,-0.01,-0.04,-0.02,-0.06,-0.05,-0.03,159.039455353817,147.108136199222,165.477850180541
35:24.145,0.01,0,-0.01,0.03,0,0.26,0.2,0.01,158.80503979943,147.183075776217,165.624350670321
35:24.156,0,0.02,0,-0.01,-0.01,-0.15,-0.17,-0.02,158.828998183574,147.177021416832,165.597110287375
35:24.165,-0.01,0,0.04,-0.02,-0.02,0.01,0.05,0.02,158.852956567719,147.170967057447,165.56986990443
35:24.175,-0.01,0,0.04,-0.02,-0.02,0.01,0.05,0.02,158.876914951863,147.164912698062,165.542629521485
35:24.185,-0.01,-0.01,0,0.02,0,-0.14,0.01,0,158.900873336007,147.158858338678,165.51538913854
35:24.193,-0.01,-0.01,0,0.02,0,-0.14,0.01,0,158.924831720151,147.152803979293,165.488148755594
35:24.204,0.01,0.03,-0.03,0.01,-0.02,-0.14,-0.03,0,158.948790104294,147.146749619908,165.46090837265
35:24.242,0.02,0,0,0,0.07,0.38,0.11,0.02,158.650919813306,147.211058949434,165.521494811072
35:24.251,0,0.02,0.05,-0.02,-0.03,-0.07,0.11,0,158.353049522324,147.27536827896,165.582081249491
35:24.263,-0.01,0.02,-0.04,0.03,0.01,0.12,-0.05,0,158.055179231327,147.339677608487,165.642667687915
35:24.272,-0.01,-0.06,-0.01,-0.01,0.02,0.04,-0.05,-0.01,157.757308940345,147.403986938011,165.703254126338
35:24.282,-0.01,-0.03,-0.04,-0.02,-0.04,-0.12,-0.13,-0.04,157.805869502526,147.349218585335,165.68251105521
35:24.291,-0.01,-0.03,-0.04,-0.02,-0.04,-0.12,-0.13,-0.04,157.854430064706,147.294450232658,165.661767984083
35:24.301,-0.01,-0.03,-0.04,-0.02,-0.04,-0.12,-0.13,-0.04,157.902990626886,147.239681879981,165.641024912955
35:24.316,0,0,0.06,-0.01,0,-0.08,-0.15,0,157.951551189066,147.184913527306,165.620281841829
35:24.369,0,0.01,-0.02,0.06,0.04,0.15,0.03,0,158.000111751246,147.130145174629,171.634838343872
35:24.381,0,0.01,-0.02,0.06,0.04,0.15,0.03,0,157.897444601784,147.044971973156,165.441337010525
35:24.390,0,0.02,-0.01,0,0,-0.01,0.13,0.04,157.794777452324,146.959798771679,165.283135250345
35:24.400,0,0.02,-0.01,0,0,-0.01,0.13,0.04,157.692110302858,146.874625570203,165.124933490166
35:24.410,0,0.02,0.02,0,0,-0.14,-0.04,-0.01,157.589443153394,146.78945236873,164.966731729986
35:24.419,0,0.02,0.02,0,0,-0.14,-0.04,-0.01,157.486776003929,146.704279167252,164.808529969807
35:24.457,0,0,-0.08,-0.06,-0.04,0.05,0.08,0,157.772296133557,146.8586597602,164.933686923916
35:24.469,0,0,-0.05,0.01,0.01,-0.03,-0.11,0,158.057816263172,147.013040353142,165.058843878021
35:24.479,-0.02,-0.01,-0.09,-0.03,-0.04,-0.08,-0.16,-0.08,158.343336392805,147.167420946093,165.184000832134
35:24.488,-0.01,-0.02,-0.01,-0.02,-0.01,0.03,0,0,158.628856522424,147.321801539043,165.309157786241
35:24.497,-0.01,-0.02,-0.01,-0.02,-0.01,0.03,0,0,158.477897864626,147.254836142046,165.173671559747
35:24.507,0,-0.01,0,0.01,-0.03,-0.36,0,0,158.326939206821,147.187870745047,165.038185333251
35:24.516,0,-0.01,0,0.01,-0.03,-0.36,0,0,158.175980549029,147.120905348051,164.902699106757
35:24.526,0,0.01,0,-0.05,-0.03,-0.05,0.01,-0.02,158.02502189123,147.053939951053,164.767212880259
35:24.565,0.03,0.02,0.1,0.03,0.04,0.16,0.08,0,157.92813713123,147.091021504828,164.71646262432
35:24.574,-0.01,0,0.01,0.01,-0.02,-0.46,-0.11,0,157.83125237123,147.128103058602,164.665712368382
35:24.586,0.01,0,-0.01,0,0,0,0.02,0,157.73436761123,147.165184612379,164.614962112443
35:24.595,0,0,0,0,0,0.28,-0.04,-0.04,157.637482851233,147.202266166155,164.564211856507
35:24.605,-0.04,-0.01,-0.13,-0.06,-0.05,0.07,-0.26,-0.05,157.677124834059,147.186425133688,164.609346986581
35:24.614,-0.04,-0.01,-0.13,-0.06,-0.05,0.07,-0.26,-0.05,157.716766816887,147.170584101221,164.654482116657
35:24.624,-0.04,-0.01,-0.13,-0.06,-0.05,0.07,-0.26,-0.05,157.756408799714,147.154743068754,164.699617246732
35:24.636,-0.01,-0.07,-0.15,-0.02,0,0.3,0.07,0.01,157.796050782542,147.138902036288,164.744752376808
35:24.681,0,0,0.09,0,0.01,0.11,0.26,0.01,157.852303787936,147.166588435844,164.61915639003
35:24.694,0,-0.03,0.04,0.01,0.01,-0.1,0.12,0.01,157.908556793331,147.1942748354,164.493560403251
35:24.703,0,0,-0.07,-0.02,0.02,0.15,0.13,0.01,157.955089412771,147.180919892027,164.427002525572
35:24.713,0,0.01,-0.05,0.01,-0.01,-0.13,-0.03,0,158.001622032212,147.167564948655,164.360444647895
35:24.721,0,0.01,-0.05,0.01,-0.01,-0.13,-0.03,0,158.048154651653,147.154210005282,164.293886770216
35:24.731,0,0.01,0,0.02,0.01,0.01,0.18,0.01,158.094687271093,147.14085506191,164.227328892538
35:24.740,0,0.01,0,0.02,0.01,0.01,0.18,0.01,158.141219890534,147.127500118537,164.160771014858
35:24.749,0.01,0.02,0.16,0,0,-0.06,-0.07,0.01,158.240916869997,147.211284679213,164.227112130641
35:24.792,-0.01,0.01,0.01,-0.05,-0.01,0.05,-0.1,-0.02,158.340613849461,147.29506923989,164.293453246426
35:24.802,-0.01,0.01,0.01,-0.05,-0.01,0.05,-0.1,-0.02,158.440310828926,147.378853800569,164.359794362212
35:24.812,-0.01,-0.04,-0.09,-0.02,-0.02,-0.01,-0.12,0,157.964587830218,147.348886595868,164.352484925181
35:24.822,0,-0.01,0.05,-0.02,-0.04,-0.26,0.04,-0.02,157.48886483151,147.318919391166,164.345175488151
35:24.833,0,-0.02,0.01,0,-0.02,-0.09,-0.07,0,157.013141832787,147.288952186464,164.33786605112
35:24.842,0,-0.02,0.01,0,-0.02,-0.09,-0.07,0,156.537418834057,147.258984981763,164.33055661409
35:24.852,-0.01,-0.01,0.03,0.02,0.03,0.05,-0.26,-0.01,156.868057866195,147.250958370293,164.281102195988
35:24.893,0,-0.02,0.03,0.01,0,-0.12,0.1,-0.02,157.198696898333,147.242931758823,164.231647777887
35:24.903,0,-0.02,0.03,0.01,0,-0.12,0.1,-0.02,157.062934102736,147.07478591703,164.16931918158
35:24.911,-0.02,0,-0.02,-0.02,-0.01,0.17,0.05,-0.03,156.927171307143,146.906640075238,164.106990585276
35:24.922,-0.02,0,-0.02,-0.02,-0.01,0.17,0.05,-0.03,156.791408511548,146.738494233448,164.044661988971
35:24.936,-0.02,-0.02,-0.1,-0.01,0,-0.17,0.14,0,156.65564571595,146.570348391655,163.982333392663
35:24.947,0,-0.08,-0.01,0.01,-0.01,0.03,-0.02,-0.03,156.844316794013,146.777787706562,164.268747647737
35:24.961,0.02,-0.02,0.01,0.01,0.01,0.08,0.08,0.04,157.032987872073,146.985227021467,164.555161902805
35:25.007,0.01,0.01,0.02,0.01,0,0.02,0.15,0.02,156.870897568468,146.98278984233,164.507063127369
35:25.018,0.01,0.22,-0.15,0.01,0.03,0.35,0.21,0.02,156.708807264862,146.980352663194,164.458964351936
35:25.028,0,-0.01,0.02,-0.02,-0.03,-0.07,-0.01,0.02,156.546716961253,146.977915484057,164.410865576499
35:25.039,0,-0.01,0.02,-0.02,-0.03,-0.07,-0.01,0.02,156.384626657651,146.975478304921,164.362766801063
35:25.048,0.01,-0.11,-0.06,0.01,0.02,-0.07,0.04,0.01,156.222536354049,146.973041125785,164.314668025628
35:25.058,0.01,-0.11,-0.06,0.01,0.02,-0.07,0.04,0.01,156.276742831765,146.988789691434,164.360260029739
35:25.068,0,-0.02,0,0.01,0,-0.25,0.27,0.03,156.330949309482,147.004538257083,164.40585203385
35:25.078,-0.01,-0.11,-0.08,-0.03,-0.03,-0.07,-0.06,-0.01,156.3851557872,147.020286822732,164.451444037963
35:25.119,0,0.08,0.03,0,0.02,0.02,0.1,0,156.458490831563,146.86580146904,164.216613288041
35:25.132,-0.02,-0.06,-0.12,-0.03,0,0.27,-0.02,-0.04,156.531825875927,146.711316115341,163.981782538111
35:25.141,-0.02,-0.06,-0.12,-0.03,0,0.27,-0.02,-0.04,156.60516092029,146.556830761648,163.74695178818
35:25.152,-0.02,0.04,-0.02,-0.02,0,-0.07,-0.26,-0.1,156.659729791942,146.794801617107,163.973476377225
35:25.164,-0.02,0.04,-0.02,-0.02,0,-0.07,-0.26,-0.1,156.714298663594,147.032772472568,164.200000966281
35:25.175,0.02,0.21,-0.05,-0.02,-0.07,-0.14,-0.14,0.05,156.768867535246,147.270743328025,164.426525555322
35:25.186,-0.02,-0.04,-0.17,0,-0.07,-0.26,0,0,156.823436406898,147.508714183476,164.653050144367
35:25.232,0,-0.02,0.14,0.02,0.01,0.08,0.01,0,156.67195457287,147.161495873139,164.421542569473
35:25.240,0,-0.02,0.14,0.02,0.01,0.08,0.01,0,156.520472738846,146.814277562806,164.190034994583
35:25.255,-0.03,0,0.04,0,0.02,0.35,0.21,-0.04,156.561687827507,147.140029402627,164.251976329147
35:25.269,-0.03,-0.11,0.01,-0.02,-0.01,-0.22,-0.12,-0.07,156.602902916166,147.465781242445,164.31391766371
35:25.282,-0.03,-0.11,0.01,-0.02,-0.01,-0.22,-0.12,-0.07,156.644118004826,147.791533082256,164.375858998272
35:25.296,0.01,0.08,0.02,-0.03,-0.07,0.1,-0.09,0,156.237680400602,147.410750394896,164.199572161988
35:25.344,0,-0.03,-0.05,0.02,0,-0.17,-0.18,-0.03,155.831242796376,147.029967707533,164.023285325704
35:25.355,-0.02,-0.15,0.12,-0.01,-0.03,-0.17,-0.04,0.02,155.851070748706,147.084584024055,164.025608480999
35:25.365,-0.02,-0.15,0.12,-0.01,-0.03,-0.17,-0.04,0.02,155.870898701038,147.139200340577,164.027931636294
35:25.377,-0.03,0.04,-0.12,-0.04,-0.03,-0.22,-0.18,0.05,155.890726653369,147.193816657099,164.030254791589
35:25.388,0.03,0.31,0.13,-0.06,-0.07,-0.12,-0.06,-0.05,155.910554605699,147.248432973621,164.032577946885
35:25.401,-0.01,-0.16,-0.03,0.02,0,0.1,0.28,0.07,155.93038255803,147.303049290144,164.03490110218
