time,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8
11:36:25.719,0.03,0.1,0.16,0.04,0.03,-0.02,-0.02,-0.01
11:36:25.758,-0.02,-0.14,-0.07,0.01,-0.02,-0.05,0.03,0
11:36:25.768,0,-0.01,0.02,-0.02,-0.01,-0.07,-0.06,-0.01
11:36:25.777,0,0.04,-0.05,-0.01,-0.03,0,-0.03,0
11:36:25.786,0.03,-0.06,-0.01,0.01,0.02,0.09,0,0
11:36:25.796,0,-0.03,-0.05,-0.05,-0.04,-0.01,0.02,0.02
11:36:25.806,-0.01,-0.04,-0.01,0,-0.04,0.04,-0.03,0
11:36:25.816,-0.01,-0.04,-0.01,0,-0.04,0.04,-0.03,0
11:36:25.826,-0.01,-0.04,-0.01,0,-0.04,0.04,-0.03,0
11:36:25.870,0,0.04,-0.01,-0.01,0,0.07,0.02,-0.05
11:36:25.880,0,0.04,-0.01,-0.01,0,0.07,0.02,-0.05
11:36:25.890,0,-0.03,0,0,0.01,-0.01,-0.08,-0.02
11:36:25.901,0.02,0.01,0.01,0,0.07,-0.02,0.08,0
11:36:25.910,-0.03,0.11,0.07,0.03,0.03,0.04,0.01,0
11:36:25.921,-0.03,0.11,0.07,0.03,0.03,0.04,0.01,0
11:36:25.930,0.01,0.05,-0.05,-0.03,0.01,-0.04,-0.05,0.01
11:36:25.938,-0.04,0,0.03,0.02,0,0,0,0
11:36:25.993,0.03,0,0.01,-0.02,-0.02,-0.06,-0.01,0
11:36:26.003,0.03,0,0.01,-0.02,-0.02,-0.06,-0.01,0
11:36:26.011,-0.02,-0.07,0.01,-0.03,-0.02,0.01,0.01,0
11:36:26.023,-0.01,-0.19,-0.01,-0.01,-0.04,0,0,-0.02
11:36:26.031,0.03,-0.08,-0.09,-0.02,-0.02,0.02,0.02,0
11:36:26.040,0.03,-0.08,-0.09,-0.02,-0.02,0.02,0.02,0
11:36:26.080,-0.02,-0.02,-0.06,-0.03,-0.01,-0.02,-0.13,-0.02
11:36:26.090,-0.01,-0.02,-0.01,-0.03,0,0.03,0.02,-0.05
11:36:26.099,-0.01,-0.02,-0.01,-0.03,0,0.03,0.02,-0.05
11:36:26.108,0,0,0.04,0.01,0.01,0.03,0.06,0
11:36:26.119,0,0,0.04,0.01,0.01,0.03,0.06,0
11:36:26.127,0,0.03,-0.05,-0.02,0,0,0,-0.03
11:36:26.136,0,-0.02,-0.05,0.01,0.01,-0.02,-0.05,-0.03
11:36:26.145,0,-0.02,-0.05,0.01,0.01,-0.02,-0.05,-0.03
11:36:26.152,-0.06,-0.05,-0.01,0,-0.02,-0.06,0,0.01
11:36:26.191,0.03,0.04,0,-0.03,0.03,0.13,0.04,0
11:36:26.202,0.03,0.04,0,-0.03,0.03,0.13,0.04,0
11:36:26.217,0,-0.05,0.04,0.01,0,0.04,0.01,0.03
11:36:26.232,0,-0.05,0.04,0.01,0,0.04,0.01,0.03
11:36:26.246,0,-0.03,0,0.01,0.03,-0.04,0.01,-0.03
11:36:26.256,0.01,0.05,0.01,0.03,0.08,-0.01,0,0
11:36:26.265,0.06,-0.01,0.05,0,0,0,0,0.03
11:36:26.304,0,0.21,0.11,0.02,0.02,-0.22,-0.06,0
11:36:26.314,0,0.06,-0.04,-0.02,-0.03,0,-0.1,0
11:36:26.321,0,0.06,-0.04,-0.02,-0.03,0,-0.1,0
11:36:26.330,-0.02,-0.05,0.02,0.03,-0.02,-0.02,0.01,0.01
11:36:26.340,0.01,-0.01,-0.04,-0.03,-0.01,0,-0.01,0.03
11:36:26.349,-0.03,-0.14,0.05,0,-0.04,0.01,-0.01,0
11:36:26.357,0,0,-0.01,0,0.06,0,0.04,0
11:36:26.367,0,0,-0.01,0,0.06,0,0.04,0
11:36:26.406,0,0.04,-0.03,0,0.01,0,0,-0.01
11:36:26.417,0,0.02,-0.01,0,-0.03,0.04,0.04,0.01
11:36:26.427,-0.01,0,-0.02,-0.02,0.07,-0.15,-0.02,0
11:36:26.435,-0.01,-0.01,0.03,0.06,-0.03,-0.01,0,0
11:36:26.444,-0.01,-0.01,0.03,0.06,-0.03,-0.01,0,0
11:36:26.453,0,0,-0.01,-0.02,0,-0.05,0.01,-0.01
11:36:26.462,0,0,-0.01,-0.02,0,-0.05,0.01,-0.01
11:36:26.471,0,-0.01,0.01,-0.02,-0.03,0.02,-0.02,0.01
11:36:26.482,-0.02,-0.02,-0.03,0,0.02,0.01,0.08,0
11:36:26.535,0.01,0,-0.09,-0.05,-0.02,-0.07,-0.01,-0.01
11:36:26.544,0.01,0,-0.09,-0.05,-0.02,-0.07,-0.01,-0.01
11:36:26.552,0,0.01,-0.06,0,0,-0.01,-0.01,-0.02
11:36:26.563,0,0.01,-0.06,0,0,-0.01,-0.01,-0.02
11:36:26.571,-0.01,-0.07,0.05,0.02,-0.01,0.03,-0.02,0
11:36:26.580,-0.01,-0.07,0.05,0.02,-0.01,0.03,-0.02,0
11:36:26.589,-0.01,-0.07,0.05,0.02,-0.01,0.03,-0.02,0
11:36:26.638,-0.01,0.04,-0.03,0,0,0.02,0.04,0.02
11:36:26.648,-0.01,0.04,-0.03,0,0,0.02,0.04,0.02
11:36:26.657,-0.04,0,-0.02,-0.03,-0.05,0,0,-0.02
11:36:26.668,0.03,-0.06,0.02,0.02,-0.03,-0.02,0,0.01
11:36:26.678,0.03,-0.06,0.02,0.02,-0.03,-0.02,0,0.01
11:36:26.687,0.03,-0.06,0.02,0.02,-0.03,-0.02,0,0.01
11:36:26.698,0.04,0,0,0,0.07,0.02,-0.06,0
11:36:26.740,-0.02,-0.02,0,0,0.02,0.04,-0.01,-0.03
11:36:26.750,0,-0.06,-0.04,-0.04,-0.03,0,0.04,0
11:36:26.760,0,0.02,0.01,-0.03,-0.02,0.02,0.06,0.01
11:36:26.769,-0.01,0.05,0.01,0,-0.01,-0.18,0.01,-0.06
11:36:26.778,0.03,0.07,0,-0.02,0.11,-0.02,-0.01,0.02
11:36:26.793,0.02,-0.09,0.04,0.02,0,-0.1,-0.05,-0.01
11:36:26.803,0.02,-0.09,0.04,0.02,0,-0.1,-0.05,-0.01
11:36:26.853,0.01,0.03,-0.01,0,-0.03,0.01,-0.03,0
11:36:26.863,0.01,0.03,-0.01,0,-0.03,0.01,-0.03,0
11:36:26.872,0,0.05,0.04,0,-0.03,0,0.01,-0.03
11:36:26.881,0,0.05,0.04,0,-0.03,0,0.01,-0.03
11:36:26.889,-0.03,-0.15,-0.09,-0.01,0,0.09,-0.01,-0.03
11:36:26.898,0,-0.01,0,0.02,-0.01,0.02,-0.02,0.02
11:36:26.907,0,-0.01,0,0.02,-0.01,0.02,-0.02,0.02
11:36:26.915,-0.01,-0.02,-0.04,-0.02,0,0.02,0,-0.03
11:36:26.955,-0.02,-0.06,-0.02,0,-0.13,-0.01,-0.02,-0.03
11:36:26.964,-0.02,-0.06,-0.02,0,-0.13,-0.01,-0.02,-0.03
11:36:26.972,0,-0.01,-0.02,0.01,0,0,0.05,-0.02
11:36:26.981,0,-0.01,-0.02,0.01,0,0,0.05,-0.02
11:36:26.991,0.03,-0.11,-0.03,0.01,0,0.05,0,0.01
11:36:26.998,0.03,-0.11,-0.03,0.01,0,0.05,0,0.01
11:36:27.008,0,0,0,0,0,-0.06,-0.11,-0.03
11:36:27.018,0.01,0.08,-0.02,-0.03,0.03,-0.16,-0.02,0
11:36:27.026,-0.01,0.03,-0.06,-0.01,0,0.05,0,-0.01
11:36:27.073,0,0,0.07,-0.02,-0.04,-0.11,-0.03,0.02
11:36:27.086,0,0,0.07,-0.02,-0.04,-0.11,-0.03,0.02
11:36:27.097,-0.03,-0.01,-0.04,-0.02,-0.04,0.01,0.07,-0.02
11:36:27.109,-0.03,-0.01,-0.04,-0.02,-0.04,0.01,0.07,-0.02
11:36:27.118,0,0.03,-0.04,-0.01,-0.01,0.07,0.02,0
11:36:27.127,0,0.03,-0.04,-0.01,-0.01,0.07,0.02,0
11:36:27.168,-0.03,-0.02,-0.03,0,0.01,0.04,0.04,-0.01
11:36:27.178,0,0.02,-0.05,0.01,-0.01,-0.01,-0.06,0
11:36:27.189,0,0.02,-0.05,0.01,-0.01,-0.01,-0.06,0
11:36:27.198,-0.01,-0.01,-0.03,-0.03,-0.01,0,-0.01,0
11:36:27.208,0,0.04,-0.01,0,0,0,0.04,0.02
11:36:27.218,0,-0.03,0,0,-0.03,0.05,0.02,0
11:36:27.227,0,-0.03,0,0,-0.03,0.05,0.02,0
11:36:27.237,0,-0.12,-0.01,-0.03,-0.14,0,-0.04,-0.01
11:36:27.246,0.01,0.06,0.01,0,0.06,-0.07,0.01,0.01
11:36:27.286,0.01,0.06,0.01,0,0.06,-0.07,0.01,0.01
11:36:27.296,-0.01,-0.06,0,-0.03,0.02,0.02,-0.05,-0.03
11:36:27.305,-0.01,-0.06,0,-0.03,0.02,0.02,-0.05,-0.03
11:36:27.314,0,0,-0.02,0,0.01,0.01,-0.06,-0.03
11:36:27.323,0,0,-0.02,0,0.01,0.01,-0.06,-0.03
11:36:27.334,0.01,0.1,0.01,0,0.01,-0.01,-0.01,0
11:36:27.342,0.01,0.1,0.01,0,0.01,-0.01,-0.01,0
11:36:27.352,-0.03,-0.02,0.04,0.02,0,-0.17,-0.05,0
11:36:27.396,-0.01,-0.01,0,-0.04,-0.08,-0.19,-0.05,0
11:36:27.409,-0.01,-0.03,0.07,-0.02,0,0,0.07,0.01
11:36:27.421,0.02,0,0,0,0.01,0.04,0,0
11:36:27.430,0.02,0,0,0,0.01,0.04,0,0
11:36:27.440,0,0.01,0.04,0.04,0.06,0.12,0.04,0
11:36:27.449,-0.01,0.02,-0.04,-0.01,0.01,0.02,0.01,-0.01
11:36:27.457,0,-0.02,-0.02,0.02,0.02,0.17,0.05,0
11:36:27.498,-0.02,0,-0.04,0.01,0.02,0.04,0,0
11:36:27.506,0.01,0.04,0,-0.04,-0.01,-0.25,0,0
11:36:27.518,-0.05,0.01,0.03,-0.04,0.03,-0.03,-0.02,-0.01
11:36:27.526,-0.05,0.01,0.03,-0.04,0.03,-0.03,-0.02,-0.01
11:36:27.535,-0.01,-0.03,-0.01,-0.01,-0.05,0.02,0.02,0
11:36:27.546,-0.01,-0.03,-0.01,-0.01,-0.05,0.02,0.02,0
11:36:27.555,-0.01,-0.03,-0.01,-0.01,-0.05,0.02,0.02,0
11:36:27.567,0,-0.01,-0.04,-0.05,-0.04,-0.1,-0.04,0
11:36:27.606,0,-0.04,-0.05,0.04,0.08,0.05,0.03,0
11:36:27.617,0,0,-0.01,-0.04,-0.04,-0.01,0.05,0
11:36:27.626,0,0,-0.01,-0.04,-0.04,-0.01,0.05,0
11:36:27.635,-0.02,-0.03,0.02,-0.02,-0.03,0,0.04,-0.01
11:36:27.644,-0.02,-0.03,0.02,-0.02,-0.03,0,0.04,-0.01
11:36:27.653,-0.02,-0.03,0.02,-0.02,-0.03,0,0.04,-0.01
11:36:27.661,0,0.09,0,0,-0.01,0.12,0.03,0
11:36:27.672,0,-0.14,0.04,0.01,0.04,0.12,0.03,0.01
11:36:27.712,0.01,0.01,-0.06,0.02,0.01,0.03,-0.01,0.02
11:36:27.722,0.01,0.01,-0.06,0.02,0.01,0.03,-0.01,0.02
11:36:27.731,0.01,0.01,-0.06,0.02,0.01,0.03,-0.01,0.02
11:36:27.745,-0.01,-0.02,-0.03,-0.05,-0.06,-0.05,-0.02,-0.01
11:36:27.757,0,-0.03,-0.01,0.04,0,0.06,0.06,-0.01
11:36:27.768,0,-0.03,-0.01,0.04,0,0.06,0.06,-0.01
11:36:27.779,-0.01,-0.01,0,-0.06,0.02,0.08,0.05,0
11:36:27.822,0,0.22,-0.03,0,0,0,-0.02,0
11:36:27.830,-0.01,0,-0.01,0,-0.03,0.06,0,0.02
11:36:27.840,0,-0.03,0,0.02,0,-0.05,0,0
11:36:27.849,0,-0.03,0,0.02,0,-0.05,0,0
11:36:27.857,0,-0.07,-0.03,-0.04,-0.04,-0.09,-0.19,0
11:36:27.866,0.02,-0.01,-0.01,-0.01,0,0.12,0.04,0
11:36:27.877,0,-0.03,0.04,0,-0.02,0.07,0.04,-0.03
11:36:27.886,0,-0.03,0.04,0,-0.02,0.07,0.04,-0.03
11:36:27.895,-0.01,0,0.05,0.04,0.12,0.03,0.04,0
11:36:27.943,-0.05,-0.14,0,0.03,0,0,0.01,-0.02
11:36:27.953,0,0.01,0.08,0.02,0.01,0.02,0.04,-0.02
11:36:27.963,0,0.01,0.08,0.02,0.01,0.02,0.04,-0.02
11:36:27.972,0,0.01,0.08,0.02,0.01,0.02,0.04,-0.02
11:36:27.983,-0.01,-0.01,-0.03,-0.01,-0.03,0.19,0.05,0
11:36:27.992,0.01,0.04,-0.03,0.02,0,0.04,-0.02,-0.02
11:36:28.001,0.01,0,-0.05,-0.01,-0.04,-0.07,-0.16,0.03
11:36:28.042,0,0,-0.01,0,0,0,0.03,0.02
11:36:28.051,0,0,-0.01,0,0,0,0.03,0.02
11:36:28.061,0,0,0.02,0,-0.03,-0.14,-0.01,0
11:36:28.072,0,0,-0.06,-0.01,0.02,0.01,0,0.01
11:36:28.081,0,0,-0.06,-0.01,0.02,0.01,0,0.01
11:36:28.091,0,0.01,0,-0.02,0.04,-0.19,0.01,0
11:36:28.100,0.05,0.13,-0.01,0.01,0.04,0.15,0.03,-0.01
11:36:28.116,0,0.03,-0.05,0,-0.04,0.06,0.02,0
11:36:28.162,-0.02,-0.05,0.02,0,0,0.05,0.03,0.04
11:36:28.172,-0.02,-0.05,0.02,0,0,0.05,0.03,0.04
11:36:28.183,-0.02,0.01,0,-0.03,-0.07,0.28,-0.04,-0.04
11:36:28.191,0.01,0.04,0,-0.01,0.01,0.01,0.05,0.02
11:36:28.200,0.01,0.13,0.02,-0.01,-0.01,-0.1,-0.06,-0.01
11:36:28.209,0.01,0.13,0.02,-0.01,-0.01,-0.1,-0.06,-0.01
11:36:28.219,-0.05,-0.06,-0.02,0.01,0.01,0.13,0,0
11:36:28.261,0.02,0.14,-0.04,-0.03,-0.03,-0.06,-0.04,0
11:36:28.271,0.02,0.14,-0.04,-0.03,-0.03,-0.06,-0.04,0
11:36:28.281,0,0.02,0,-0.01,0.02,0,0.02,0
11:36:28.289,0,0.02,0,-0.01,0.02,0,0.02,0
11:36:28.298,0.02,-0.02,0,0,-0.01,0.08,0,-0.02
11:36:28.309,0.02,-0.02,0,0,-0.01,0.08,0,-0.02
11:36:28.317,0.01,-0.07,0,-0.02,-0.03,-0.27,-0.1,0
11:36:28.330,0,-0.03,0,0.02,0,0,-0.03,0.02
11:36:28.371,0,0,0.1,0,-0.07,-0.32,-0.1,0
11:36:28.381,0,-0.04,0.03,0.01,-0.01,-0.06,0,-0.01
11:36:28.390,0,-0.04,0.03,0.01,-0.01,-0.06,0,-0.01
11:36:28.400,-0.02,-0.03,0.02,0,-0.02,-0.11,-0.29,-0.01
11:36:28.409,-0.02,-0.03,0.02,0,-0.02,-0.11,-0.29,-0.01
11:36:28.421,-0.01,0,-0.06,-0.01,-0.03,-0.1,0.01,-0.01
11:36:28.431,0,0,-0.01,0.03,0.01,0.06,-0.03,0
11:36:28.440,0,0,0.03,0.02,0.01,0.01,0.06,0
11:36:28.495,-0.02,-0.01,-0.06,-0.01,0,0.15,-0.01,0
11:36:28.505,-0.03,0,-0.02,-0.01,0.02,0.06,0.12,-0.03
11:36:28.516,-0.02,-0.12,0,0.01,-0.03,0,0.02,0
11:36:28.526,-0.02,-0.12,0,0.01,-0.03,0,0.02,0
11:36:28.534,0,-0.03,-0.01,0,-0.01,-0.32,-0.03,0
11:36:28.544,0.01,0.01,-0.02,0,0.08,-0.02,0,0
11:36:28.584,0.01,0.01,0.12,-0.01,-0.02,-0.04,0.03,0
11:36:28.593,0.01,0.01,0.12,-0.01,-0.02,-0.04,0.03,0
11:36:28.605,0.01,0.03,-0.01,0,0,0.13,0.05,-0.01
11:36:28.615,0,-0.04,-0.03,-0.03,-0.03,-0.22,-0.05,-0.03
11:36:28.625,0,0.04,-0.07,-0.01,0.04,0.05,0,0.02
11:36:28.633,-0.02,-0.05,0.02,0,-0.03,-0.08,-0.04,-0.01
11:36:28.642,-0.02,-0.05,0.02,0,-0.03,-0.08,-0.04,-0.01
11:36:28.652,-0.02,-0.05,0.02,0,-0.03,-0.08,-0.04,-0.01
11:36:28.694,0.01,-0.12,0,-0.01,-0.04,-0.04,-0.02,-0.01
11:36:28.704,0.01,-0.12,0,-0.01,-0.04,-0.04,-0.02,-0.01
11:36:28.715,-0.12,-0.07,-0.06,0,0.03,0.28,0.06,0
11:36:28.723,0.03,0.03,0.03,0.02,0.02,0.17,0,0.01
11:36:28.732,0.03,0.19,-0.01,-0.02,-0.05,0.04,-0.02,0.03
11:36:28.742,-0.08,0.03,-0.02,-0.03,-0.06,-0.09,0,-0.01
11:36:28.751,-0.08,0.03,-0.02,-0.03,-0.06,-0.09,0,-0.01
11:36:28.762,0,0,0,0,-0.01,0.03,0.06,-0.03
11:36:28.815,-0.01,0,-0.05,0.02,0.02,0.28,0.05,0
11:36:28.826,-0.01,0,-0.05,0.02,0.02,0.28,0.05,0
11:36:28.835,0,-0.05,0.03,0.03,0.01,0.01,0.07,0.01
11:36:28.843,0,0,-0.03,0.02,0.13,-0.06,0,0.02
11:36:28.853,-0.01,0,0,-0.03,0,0,0.07,0.02
11:36:28.862,-0.03,-0.23,-0.01,0,-0.03,-0.15,-0.07,0.01
11:36:28.872,-0.03,-0.23,-0.01,0,-0.03,-0.15,-0.07,0.01
11:36:28.913,-0.01,0,-0.02,0.01,0,0.1,0.07,-0.03
11:36:28.926,0.01,0.03,-0.01,-0.04,-0.06,0.31,0.11,-0.03
11:36:28.937,0,0,0.04,0.02,0.01,0.05,0.03,0
11:36:28.947,0,0,0.04,0.02,0.01,0.05,0.03,0
11:36:28.960,0,0,0.04,0.02,0.01,0.05,0.03,0
11:36:28.973,0,0.02,0.01,0.01,0.01,-0.2,-0.02,0.01
11:36:28.983,0,-0.01,-0.04,0,-0.01,-0.25,-0.04,-0.03
11:36:29.022,0,-0.01,0,0.02,-0.01,-0.1,0.08,0.02
11:36:29.031,0,-0.01,0,0.02,-0.01,-0.1,0.08,0.02
11:36:29.040,0.07,0.03,-0.01,-0.02,0,0,0.01,-0.02
11:36:29.049,0.07,0.03,-0.01,-0.02,0,0,0.01,-0.02
11:36:29.059,-0.02,0.04,-0.01,0.01,0.01,0,-0.01,0.01
11:36:29.070,-0.02,0.04,-0.01,0.01,0.01,0,-0.01,0.01
11:36:29.079,-0.02,-0.02,0,-0.02,-0.04,-0.1,-0.05,0.01
11:36:29.088,-0.02,-0.02,0,-0.02,-0.04,-0.1,-0.05,0.01
11:36:29.140,-0.02,0,-0.01,-0.03,-0.02,0.03,0.04,-0.04
11:36:29.151,-0.02,0,-0.01,-0.03,-0.02,0.03,0.04,-0.04
11:36:29.161,0,-0.01,0.01,0,0,0,0.01,-0.01
11:36:29.172,0.01,0,0.14,0.01,0,-0.03,0,-0.01
11:36:29.181,0.04,-0.02,0,0,0.01,0.08,-0.12,0
11:36:29.189,0.04,-0.02,0,0,0.01,0.08,-0.12,0
11:36:29.199,-0.04,-0.02,0,-0.03,0.02,0.26,0.02,-0.05
11:36:29.238,-0.02,0.04,-0.03,-0.03,0,0.01,0,0
11:36:29.247,0,0,0,0.02,0,0.13,0.04,-0.03
11:36:29.258,-0.03,-0.01,0.01,0,0,-0.26,-0.02,0
11:36:29.268,-0.03,-0.01,0.01,0,0,-0.26,-0.02,0
11:36:29.277,-0.04,-0.02,0.01,0.02,0.01,-0.09,-0.02,-0.04
11:36:29.287,-0.01,-0.06,0.01,-0.03,-0.03,0.03,0.03,0
11:36:29.307,0,0,0.1,-0.02,-0.02,0.11,0.07,0
11:36:29.352,0,0,0,-0.02,0,0.19,0.02,0.01
11:36:29.365,0,-0.01,-0.05,-0.01,-0.02,-0.15,0.04,0
11:36:29.377,0,-0.01,-0.05,-0.01,-0.02,-0.15,0.04,0
11:36:29.388,-0.02,0,-0.02,0,0,0.05,-0.13,0
11:36:29.397,0.02,-0.04,-0.05,0,0,-0.05,-0.01,0
11:36:29.406,0,0,0,0,0.02,0.05,0.03,0
11:36:29.414,0.02,-0.21,-0.02,0,0,-0.1,-0.08,0
11:36:29.424,0,-0.01,-0.04,-0.01,-0.01,0.11,0,0
11:36:29.463,0,0.04,-0.02,-0.02,-0.02,-0.22,0.02,0
11:36:29.476,-0.01,0.01,0,-0.01,0.01,0.11,0,-0.01
11:36:29.484,0.02,-0.02,0,0,0.02,-0.06,-0.01,-0.05
11:36:29.493,0.02,-0.02,0,0,0.02,-0.06,-0.01,-0.05
11:36:29.502,0.01,0,0.02,0.01,0.04,0.17,0,0.01
11:36:29.513,0.01,0,0.02,0.01,0.04,0.17,0,0.01
11:36:29.526,0,-0.01,-0.04,-0.01,-0.01,0.01,-0.01,0
11:36:29.569,0,0.02,0.01,-0.02,-0.01,0.04,0.06,0.01
11:36:29.578,0,-0.07,0,0.03,0.04,0.39,0.01,-0.01
11:36:29.588,-0.05,0.07,-0.02,-0.01,0,0.11,0.07,-0.04
11:36:29.597,0,0,0,-0.02,-0.02,-0.14,-0.02,-0.03
11:36:29.606,0.12,-0.01,-0.02,-0.03,-0.04,-0.21,0.01,-0.01
11:36:29.618,0.05,-0.04,-0.03,0,0,0.16,-0.02,0.05
11:36:29.626,0.05,-0.04,-0.03,0,0,0.16,-0.02,0.05
11:36:29.635,0,-0.04,0.01,-0.01,0,0.47,0.12,0
11:36:29.685,-0.02,0,0.01,0.02,0,0,-0.01,0.01
11:36:29.695,-0.02,0,0.01,0.02,0,0,-0.01,0.01
11:36:29.705,-0.03,-0.1,0.01,0,0,-0.17,-0.03,-0.01
11:36:29.714,-0.03,-0.1,0.01,0,0,-0.17,-0.03,-0.01
11:36:29.725,-0.02,-0.08,-0.08,0,-0.01,-0.08,-0.14,-0.01
11:36:29.734,-0.03,0.03,0.07,0.04,0.02,0.12,-0.13,0
11:36:29.744,-0.03,0.03,0.07,0.04,0.02,0.12,-0.13,0
11:36:29.788,0.02,0.03,0.04,0.01,0.04,0.07,0.03,0.01
11:36:29.796,-0.02,-0.01,-0.02,-0.01,-0.01,-0.35,0,-0.02
11:36:29.807,-0.02,-0.01,-0.02,-0.01,-0.01,-0.35,0,-0.02
11:36:29.818,-0.01,-0.01,0,-0.01,-0.02,0.2,0.05,0.02
11:36:29.826,-0.01,-0.01,0,-0.01,-0.02,0.2,0.05,0.02
11:36:29.836,-0.01,-0.01,0,-0.01,-0.02,0.2,0.05,0.02
11:36:29.846,-0.01,-0.01,0,-0.01,-0.02,0.2,0.05,0.02
11:36:29.856,0,-0.05,-0.06,-0.04,-0.08,-0.37,-0.08,-0.02
11:36:29.901,-0.03,0,0.03,0,0.02,0.18,0.03,0
11:36:29.915,0.04,0.04,0.05,-0.02,-0.03,-0.01,-0.04,-0.01
11:36:29.926,0.04,0.04,0.05,-0.02,-0.03,-0.01,-0.04,-0.01
11:36:29.940,0.06,-0.15,0.01,0.01,0.03,0.05,-0.03,0.01
11:36:29.950,0.06,-0.15,0.01,0.01,0.03,0.05,-0.03,0.01
11:36:29.958,0.06,-0.15,0.01,0.01,0.03,0.05,-0.03,0.01
11:36:29.967,0.02,0.03,0,0.02,0,0.19,-0.04,-0.01
11:36:30.006,-0.02,0.04,0,-0.02,-0.02,-0.01,0.02,0
11:36:30.019,0.01,0.01,0.01,0,0.02,0.09,0.02,0
11:36:30.027,0,0,-0.01,-0.01,0,-0.18,0.05,-0.02
11:36:30.036,0,-0.03,0.03,0.01,-0.02,0.03,0,0.01
11:36:30.045,0,-0.03,0.03,0.01,-0.02,0.03,0,0.01
11:36:30.056,0,-0.03,0.03,0.01,-0.02,0.03,0,0.01
11:36:30.064,-0.01,0,0,-0.01,-0.01,-0.36,0.08,-0.02
11:36:30.074,-0.01,-0.01,-0.03,-0.03,-0.02,-0.2,-0.01,-0.01
11:36:30.113,0,0,-0.03,-0.02,-0.04,0.29,0.02,0.01
11:36:30.123,0,0.01,0.04,0.03,0.01,-0.19,-0.05,0.01
11:36:30.133,0,0.01,0.04,0.03,0.01,-0.19,-0.05,0.01
11:36:30.141,-0.01,0,-0.05,0,0.03,0.09,-0.02,-0.01
11:36:30.150,-0.01,0,-0.05,0,0.03,0.09,-0.02,-0.01
11:36:30.164,0.02,-0.02,-0.02,0.03,0.02,0.08,0.01,0
11:36:30.178,0,-0.03,-0.08,-0.02,-0.04,-0.12,0.04,-0.01
11:36:30.221,0.04,0.05,0.03,-0.01,0,0.15,-0.03,0.02
11:36:30.230,0.04,0.05,0.03,-0.01,0,0.15,-0.03,0.02
11:36:30.243,-0.07,-0.17,0.04,0,-0.02,-0.13,0.01,0.01
11:36:30.252,-0.07,-0.17,0.04,0,-0.02,-0.13,0.01,0.01
11:36:30.261,-0.02,0.08,0,-0.01,-0.02,0.17,-0.19,-0.05
11:36:30.272,-0.02,0.08,0,-0.01,-0.02,0.17,-0.19,-0.05
11:36:30.281,0.01,0.05,-0.01,-0.01,-0.04,-0.2,0.05,-0.04
11:36:30.291,0.01,0.05,-0.01,-0.01,-0.04,-0.2,0.05,-0.04
11:36:30.334,0,0.04,0,0.02,0.06,0.24,-0.23,-0.03
11:36:30.344,0,0.04,0,0.02,0.06,0.24,-0.23,-0.03
11:36:30.353,0,0.04,0,0.02,0.06,0.24,-0.23,-0.03
11:36:30.363,0.02,-0.03,-0.03,-0.03,-0.03,0.01,-0.1,0.02
11:36:30.371,0.02,-0.03,-0.03,-0.03,-0.03,0.01,-0.1,0.02
11:36:30.381,0,0.01,0,-0.02,-0.03,0.02,-0.04,-0.01
11:36:30.390,0,0.01,0,-0.02,-0.03,0.02,-0.04,-0.01
11:36:30.399,0.05,0.03,0.03,0,0.02,0.17,0.1,0.02
11:36:30.446,-0.02,0,0.02,-0.01,0.02,0.06,0.09,-0.02
11:36:30.458,-0.02,0,-0.04,0,-0.02,-0.11,0.07,0.01
11:36:30.468,-0.02,0,-0.04,0,-0.02,-0.11,0.07,0.01
11:36:30.476,-0.04,0.11,-0.02,0,-0.01,-0.18,-0.09,-0.02
11:36:30.486,-0.01,0.01,-0.02,-0.02,-0.04,-0.28,0.03,0
11:36:30.494,-0.01,0.01,-0.02,-0.02,-0.04,-0.28,0.03,0
11:36:30.504,0.02,-0.06,0,-0.01,0.03,0.32,0.11,0
11:36:30.545,-0.11,0,0.01,0.01,0.01,-0.04,-0.01,0
11:36:30.554,-0.11,0,0.01,0.01,0.01,-0.04,-0.01,0
11:36:30.564,0.04,0,-0.04,-0.03,-0.02,0.14,0.02,-0.01
11:36:30.573,0.04,0,-0.04,-0.03,-0.02,0.14,0.02,-0.01
11:36:30.586,-0.01,-0.01,0,0.02,-0.03,-0.2,-0.16,0
11:36:30.597,0,0,0.03,0.02,0.03,0.32,0.04,0
11:36:30.606,0,0,0.03,0.02,0.03,0.32,0.04,0
11:36:30.614,0,0,0.03,0.02,0.03,0.32,0.04,0
11:36:30.653,0,0.01,0,0,-0.04,-0.47,0,0
11:36:30.663,-0.01,-0.03,0,0,0,0,0,0
11:36:30.672,-0.01,-0.03,0,0,0,0,0,0
11:36:30.683,0,0,0,-0.04,-0.02,-0.07,-0.2,-0.02
11:36:30.694,-0.02,0.01,0.01,-0.01,0,0.63,0.01,0
11:36:30.703,0,-0.01,-0.04,-0.03,-0.01,0.04,0.02,-0.01
11:36:30.711,0,-0.01,-0.04,-0.03,-0.01,0.04,0.02,-0.01
11:36:30.722,0,-0.01,0,0,0.03,0.31,0.09,-0.03
11:36:30.769,-0.02,-0.01,-0.07,0,-0.02,-0.13,-0.03,0
11:36:30.780,0,0,0,0,0.02,0.38,0.09,0.01
