time,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8
01:59:51.158,-0.14,0.39,-0.05,-0.02,0.14,-0.11,0.21,0.04
01:59:51.173,-0.12,-0.29,-0.26,0.07,0.56,0.67,0.6,0.1
01:59:51.188,0.24,0.42,-0.34,-0.02,0.07,0.32,-0.84,-0.35
01:59:51.261,0.55,-0.26,-0.12,0.01,0.05,-0.24,0.25,0.08
01:59:51.277,1.07,1.18,0.4,-0.01,-0.61,-0.54,-1.12,0.03
01:59:51.289,0.08,0.23,0.08,0.39,-0.59,-0.92,-0.06,-0.07
01:59:51.352,0.39,0.38,0.39,0.18,0.14,-0.17,-0.47,-0.33
01:59:51.369,-0.27,-0.58,-0.09,-0.21,-0.05,-0.21,0.35,0.07
01:59:51.386,-0.44,0.42,0.13,-0.14,0.13,0.45,0.51,0.03
01:59:51.400,-0.44,0.42,0.13,-0.14,0.13,0.45,0.51,0.03
01:59:51.478,-0.02,-0.02,0.05,-0.03,-0.04,-0.35,0.14,0.1
01:59:51.490,-0.11,-0.21,-0.05,-0.09,0.29,0.18,-0.2,-0.54
01:59:51.504,0.01,-0.06,0.17,-0.19,-0.06,0.17,0.3,-0.17
01:59:51.564,0.32,0.16,-0.19,0,0.52,-0.64,-0.03,0.66
01:59:51.578,0.32,0.16,-0.19,0,0.52,-0.64,-0.03,0.66
01:59:51.590,0.09,-0.23,0.14,0,-0.24,0.64,0.47,0.2
01:59:51.605,0.09,-0.23,0.14,0,-0.24,0.64,0.47,0.2
01:59:51.666,-0.57,0.25,0.15,0.15,0.01,-0.06,-0.96,-0.8
01:59:51.680,-0.42,-1.27,0.17,0.5,-0.18,0.21,-0.94,1.2
01:59:51.692,-0.48,-0.89,-0.12,0.21,-0.68,0.17,0.26,0.38
01:59:51.707,-0.48,-0.89,-0.12,0.21,-0.68,0.17,0.26,0.38
01:59:51.764,0.51,0.54,-0.52,-0.64,-0.78,-0.62,-0.04,-0.07
01:59:51.775,0.1,-0.63,0.21,0.07,0.55,-0.22,0.8,-0.38
01:59:51.787,-0.69,-0.74,-0.57,-0.11,0.44,1.11,-0.53,-0.51
01:59:51.800,-0.3,-0.6,0.1,0.31,-0.81,0.14,-0.14,-0.24
01:59:51.814,1.27,1.27,0.49,0.44,1.11,0.31,1.12,1.27
01:59:51.872,1.05,0.7,-0.16,0.03,0.09,-0.02,0.51,0.64
01:59:51.885,0.08,0.74,0.09,0.01,0.09,0.11,-0.6,-0.34
01:59:51.903,0.08,0.74,0.09,0.01,0.09,0.11,-0.6,-0.34
01:59:51.915,0.51,0.06,0.09,0.17,0.38,0.39,-0.58,-0.11
01:59:51.972,0.07,-0.54,-0.28,-0.05,-0.1,-0.27,-0.1,0.01
01:59:51.986,-0.72,0.71,-0.08,-0.08,-0.21,-0.64,-0.62,-0.06
01:59:51.997,-1.21,-0.44,0.11,-0.09,-0.29,0.78,-0.12,-0.48
01:59:52.013,-0.1,-0.49,0,-0.12,-0.48,-0.31,-0.89,-0.21
01:59:52.069,-0.3,-0.04,0.3,0.06,0.27,0.08,0.06,0.13
01:59:52.084,-0.3,-0.04,0.3,0.06,0.27,0.08,0.06,0.13
01:59:52.096,0.49,0.14,-0.05,0,-0.01,-0.94,0.08,0.15
01:59:52.110,0.12,0.13,-0.21,0.02,0,1.16,0.19,0.02
01:59:52.173,0.36,0.52,0.27,0,-0.03,-0.82,0.04,0.09
01:59:52.188,0.3,0.21,0.73,-0.1,0.06,0.66,0.73,0.24
01:59:52.201,0.3,0.21,0.73,-0.1,0.06,0.66,0.73,0.24
01:59:52.214,0.23,0.67,0.66,0.99,0.14,0.08,-1.25,-0.05
01:59:52.227,0.23,0.67,0.66,0.99,0.14,0.08,-1.25,-0.05
01:59:52.286,0.14,0.5,0.49,0.21,0.06,-0.92,0.37,0.06
01:59:52.300,0.97,-0.27,-1.01,-0.66,-0.09,0.68,1.02,0.17
01:59:52.315,-0.17,-0.04,-0.3,-0.19,-0.1,-0.32,-0.39,-0.14
01:59:52.374,-0.25,0.11,0.12,0.14,-0.11,0.17,0.65,0.16
01:59:52.385,-0.11,-0.18,-0.06,0,0.32,0.36,0.31,0.12
01:59:52.397,-0.11,-0.18,-0.06,0,0.32,0.36,0.31,0.12
01:59:52.411,0.03,0.09,0.04,-0.02,-0.25,-0.18,-0.12,0.05
01:59:52.426,-0.85,-0.2,-0.03,-0.02,-0.2,0.05,-0.25,-0.33
01:59:52.479,0.05,-0.43,-0.11,-0.23,0.04,0.39,0.05,-0.39
01:59:52.493,-0.03,0.15,0.21,0.7,0.03,-0.58,0.28,0.06
01:59:52.507,0.53,0.15,-0.2,-0.45,-0.01,-0.4,-0.47,-0.55
01:59:52.523,0.53,0.15,-0.2,-0.45,-0.01,-0.4,-0.47,-0.55
01:59:52.535,0.67,0.22,-0.25,0.05,-0.42,0.42,-0.37,1.04
01:59:52.596,-0.88,0.08,0.18,0,-1.24,0.8,0.9,0.89
01:59:52.612,-0.45,1.05,0,0.47,0.73,-0.97,-0.1,-0.65
01:59:52.626,0.85,0.2,0.61,0.01,-0.94,-0.62,-0.02,0.74
01:59:52.682,0.37,0.57,-0.52,-0.34,-0.21,0.67,-0.61,-0.16
01:59:52.695,-0.6,-0.99,-0.4,-0.76,-0.28,-0.17,-0.92,-0.69
01:59:52.721,-0.43,-0.17,-0.22,0.11,-0.02,0.64,0.42,0.9
01:59:52.734,0.24,0.66,0.51,-0.46,-0.1,1.06,0.62,-0.18
01:59:52.786,0.09,-0.2,-0.5,-0.09,0.23,-0.03,-0.02,0.12
01:59:52.799,-0.18,-0.47,0.16,0.47,0.86,-0.5,0,-0.14
01:59:52.812,-0.06,-0.5,-0.21,0.04,-0.19,0.02,-0.13,0
01:59:52.826,-0.06,-0.5,-0.21,0.04,-0.19,0.02,-0.13,0
01:59:52.841,0.19,-0.32,-0.17,-0.04,0.05,-0.23,-0.26,-0.02
01:59:52.898,0.03,-0.9,-0.34,0.02,-0.07,0.39,0.1,-0.08
01:59:52.912,0.19,0.56,-0.02,0.04,0.15,0.52,0.38,-0.07
01:59:52.925,0.07,0.01,0.1,0.07,-0.09,0.08,0.1,0.2
01:59:52.937,-0.05,-0.4,-0.02,0.09,0.14,-1.27,0.08,0.08
01:59:52.994,0.18,-0.23,-0.17,0,0.05,-0.44,-0.18,-0.1
01:59:53.011,0.65,0.13,0.11,-0.15,-0.6,-1.27,-0.31,-0.16
01:59:53.024,-0.42,-0.39,-0.54,0.28,-0.34,0.68,0.18,0.22
01:59:53.038,-0.27,0.3,0.03,-0.07,0.56,1.11,0.57,0.14
01:59:53.112,0.76,0.41,0.83,0.24,0.06,1.27,-0.7,-0.03
01:59:53.126,0.57,-0.29,-0.33,-0.07,0.14,0.82,-0.8,0.19
01:59:53.141,-0.37,0.08,-0.46,-1.04,-0.41,-0.78,0.04,-0.08
01:59:53.154,-1.02,0.18,-0.54,-0.37,-0.18,-0.87,-0.09,-0.15
01:59:53.212,0.14,-0.13,0.12,-0.03,0.26,1.09,0.33,-0.09
01:59:53.227,0.18,0.09,0.21,0.13,-0.08,-0.54,0.08,0.08
01:59:53.241,0.18,0.09,0.21,0.13,-0.08,-0.54,0.08,0.08
01:59:53.252,0.14,-0.04,0.14,0.07,0.04,-0.37,-0.28,0
01:59:53.306,0.08,0.03,0.19,0.17,0.1,-0.13,0.19,0.06
01:59:53.320,0.08,0.01,0.09,0.11,0.15,-0.07,0.17,-0.01
01:59:53.334,-0.05,0,0.2,0.05,0.03,-0.89,0.09,0.12
01:59:53.347,0.02,0,0,-0.16,-0.02,0.13,0.01,0.04
01:59:53.404,0.52,-0.09,-0.32,0.09,0.08,0.73,0.34,0.08
01:59:53.416,-1.07,-0.41,0.24,-0.27,-0.57,-0.72,-0.31,-0.26
01:59:53.427,-0.76,-0.19,0.34,0.06,0.15,1.27,0.28,0
01:59:53.440,-0.76,-0.19,0.34,0.06,0.15,1.27,0.28,0
01:59:53.454,0.19,-0.65,0.34,0.5,0.32,-0.69,-0.32,0.11
01:59:53.505,0.38,-0.25,0.22,-0.02,-0.54,-0.8,-0.16,-0.01
01:59:53.519,-0.78,-0.22,-0.42,0.34,0.34,0.12,-0.2,-0.35
01:59:53.532,-0.66,0.59,-0.01,0.51,0.34,1.18,0.96,-0.26
01:59:53.547,-0.66,0.59,-0.01,0.51,0.34,1.18,0.96,-0.26
01:59:53.561,0.78,-0.29,-0.42,-0.15,0.54,-0.55,-0.29,0.5
01:59:53.618,0.2,0.27,0.01,-0.05,-0.41,-0.45,-0.29,0
01:59:53.632,0.3,0.07,0.12,-0.05,0.01,-0.35,0.03,0.06
01:59:53.647,0.11,0.2,0.49,0.39,0.07,0.63,0.55,0.05
01:59:53.660,0.11,0.2,0.49,0.39,0.07,0.63,0.55,0.05
01:59:53.719,0.05,0.06,0.01,0.01,-0.04,0.07,0.11,0.14
01:59:53.732,0.02,-0.01,-0.02,-0.09,0.11,-0.06,-0.02,-0.05
01:59:53.746,0.02,-0.01,-0.02,-0.09,0.11,-0.06,-0.02,-0.05
01:59:53.757,0.01,0.02,0,-0.02,-0.07,0.41,-0.03,-0.09
01:59:53.815,-0.02,-0.02,-0.02,-0.07,0.04,-0.28,-0.02,0.01
01:59:53.831,-0.01,-0.02,-0.05,0.1,0.24,0.48,0,-0.04
01:59:53.843,0.03,0,0,-0.13,-0.36,-0.23,0.11,0.05
01:59:53.856,0,0.02,0.04,0.05,0.14,-0.33,0.02,0.01
01:59:53.915,0.04,0.02,0.02,0.03,-0.03,-0.86,0,0.03
01:59:53.930,-0.86,0.16,-0.01,-0.23,-0.11,-0.67,-0.02,-0.26
01:59:53.943,1.05,-0.69,-0.29,-0.08,0.23,0,-0.09,-0.12
01:59:53.964,-0.41,-0.58,-0.15,0.02,-0.06,0.81,-0.78,0.13
01:59:54.028,0.46,-0.1,-0.07,0.12,-0.27,0.23,0.68,0.06
01:59:54.041,0.46,-0.1,-0.07,0.12,-0.27,0.23,0.68,0.06
01:59:54.055,0.5,0.17,-0.11,-0.22,-0.32,0.27,-0.23,0.08
01:59:54.111,0.28,0.18,0.02,-0.02,-0.02,-0.5,-0.63,-0.23
01:59:54.125,0.04,0.16,0.07,-0.09,-0.54,-0.21,-0.02,-0.03
01:59:54.140,-0.07,0.07,0.03,-0.03,-0.13,-0.06,-0.26,0.04
01:59:54.158,-0.69,-0.05,0.02,-0.06,-0.1,-0.5,-0.09,0.01
01:59:54.229,0.14,-0.33,-0.01,-0.06,-0.13,-0.1,-0.11,-0.15
01:59:54.244,0.38,0.14,0.04,0.03,0.39,1.03,0.04,0.29
01:59:54.259,0.21,0.58,0.08,0.07,-0.06,-0.01,0.01,0.58
01:59:54.274,-0.05,-0.01,-0.04,-0.05,-0.38,-0.42,0.05,0.21
01:59:54.341,0,-0.28,-0.05,0.06,0.07,0.58,-0.06,-0.38
01:59:54.355,-0.76,-1.19,-0.09,0,0.09,0.49,0.18,0.59
01:59:54.370,-0.76,-1.19,-0.09,0,0.09,0.49,0.18,0.59
01:59:54.444,-0.29,0.1,0.22,0.04,0.19,0.58,0.98,0.75
01:59:54.457,1.21,-0.81,-0.08,-0.05,-0.04,-1.04,-0.06,0.52
01:59:54.473,0.05,0.5,-0.17,-0.61,-0.81,-0.5,-0.44,-1.23
01:59:54.538,-0.88,-0.92,-0.24,0.05,0.82,-0.31,-0.7,-1.01
01:59:54.552,0.09,-0.22,0.06,0.09,-0.53,0.39,0.28,0.78
01:59:54.570,0.48,0.39,0.04,-0.07,-0.19,-0.16,0.44,-0.12
01:59:54.665,-0.97,-0.33,0,0.02,0.39,-0.24,-0.19,-0.05
01:59:54.687,-0.45,-0.16,0,0,-0.02,-0.34,0.12,-0.14
01:59:54.750,-0.19,0.04,-0.04,0.03,0.59,0.8,0.27,0
01:59:54.762,0.23,0,0,0.03,0.26,0.94,0.23,0.12
01:59:54.775,0.13,0.01,0,-0.03,0,0.82,0.01,-0.06
01:59:54.788,0.13,0.01,0,-0.03,0,0.82,0.01,-0.06
